smiles,A,B,r2,n_pts,T_min,T_max,is_hc,eta_300,d_eta_dA_300,d_eta_dB_300,rel_sens_A,impact_1pct_A,impact_1pct_B_300,eta_5pct_err
N#[N+][O-],-10.040197588853625,-318.64004669705395,0.9949801389209723,10,250.0,500.0,False,1.5077136844353277e-05,1.5077136844353277e-05,5.025712281451092e-08,10.040197588853625,0.10040197588853625,0.010621334889901798,74.21440266082455
NCCO,-15.225445924659015,3331.493346817015,0.9909373930518726,17,293.15,393.15,False,0.016236912132762862,0.016236912132762862,5.412304044254287e-05,15.225445924659015,0.15225445924659015,0.11104977822723384,273.0421341146539
Nc1ccc(Cl)cc1,-9.445843906079649,693.0199020703105,0.999998752343407,6,361.11,500.0,False,0.0007961065169207477,0.0007961065169207477,2.653688389735826e-06,9.445843906079649,0.09445843906079648,0.023100663402343687,80.00159254148946
Nc1ccccc1N,-9.789202978254714,967.5247278151452,0.999999924123083,5,388.89,500.0,False,0.001410063482995908,0.001410063482995908,4.70021160998636e-06,9.789202978254714,0.09789202978254714,0.032250824260504844,91.69095315277036
O=C(CO)c1ccccc1,-11.44155912747807,1632.4807975356937,0.9992340016712451,6,333.33,472.22,False,0.002478860081512096,0.002478860081512096,8.262866938373654e-06,11.44155912747807,0.11441559127478071,0.054416026584523124,132.60186899503958
O=C(Cl)Cl,-10.357280062954127,-371.4699130198755,0.9964602589924132,8,305.56,500.0,False,9.207307402047419e-06,9.207307402047419e-06,3.0691024673491395e-08,10.357280062954127,0.10357280062954127,0.01238233043399585,78.56377874684983
O=C(O)C(=O)O,-8.881506283002357,771.6236642258866,0.9885284054303762,5,388.89,500.0,False,0.0018190745390480778,0.0018190745390480778,6.063581796826926e-06,8.881506283002357,0.08881506283002358,0.02572078880752955,77.30110477670846
O=C(O)C(Cl)(Cl)Cl,-24.950188903087106,6788.667133523193,0.9604541409882698,6,361.11,500.0,False,0.09814606428843589,0.09814606428843589,0.0003271535476281196,24.950188903087106,0.24950188903087106,0.22628890445077313,979.3606492600908
O=C(O)c1ccccc1,-12.86457560566276,2533.038803943671,0.9878870208899653,10,400.3,500.0,False,0.012020846526582684,0.012020846526582684,4.006948842194228e-05,12.86457560566276,0.1286457560566276,0.08443462679812237,190.20051069782076
O=C(OCc1ccccc1)c1ccccc1,-11.701854544280119,2006.1858644305794,0.9947026725191813,8,305.56,500.0,False,0.006640497925590784,0.006640497925590784,2.2134993085302613e-05,11.701854544280119,0.11701854544280119,0.06687286214768598,150.79283103004823
O=C(c1ccccc1)c1ccccc1,-11.178632313812436,1858.1076840211058,0.9865760581650187,7,333.33,500.0,False,0.006840188195651223,0.006840188195651223,2.280062731883741e-05,11.178632313812436,0.11178632313812437,0.06193692280070352,138.36102013613402
O=C=O,-10.027327392323754,-320.61728599101815,0.9942446109164786,17,250.0,500.0,False,1.5172110075946875e-05,1.5172110075946875e-05,5.0573700253156255e-08,10.027327392323754,0.10027327392323754,0.010687242866367273,74.15971316042717
O=C=S,-10.116277644012149,-349.85589712558817,0.9937522961644413,10,250.0,500.0,False,1.2591809843664109e-05,1.2591809843664109e-05,4.197269947888036e-08,10.116277644012149,0.10116277644012149,0.011661863237519606,75.79057721875068
O=O,-9.8793639864835,-269.90948288083763,0.9938396287026243,10,250.0,500.0,False,2.0831125682333225e-05,2.0831125682333225e-05,6.943708560777742e-08,9.8793639864835,0.09879363986483501,0.008996982762694587,71.42113371648955
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-11.679871639812609,2238.676441359567,0.9982651630594301,7,333.33,500.0,False,0.014733715569370106,0.014733715569370106,4.9112385231233686e-05,11.679871639812609,0.11679871639812608,0.0746225480453189,160.41499891753185
O=S1(=O)CCCC1,-11.574818959153108,2098.5510379574007,0.9945614468494183,18,298.15,423.15,False,0.010258498113765417,0.010258498113765417,3.419499371255139e-05,11.574818959153108,0.11574818959153108,0.06995170126524669,153.070888270014
O=[N+]([O-])F,-10.151241790036108,-297.8590031016028,0.9980353185282735,10,250.0,500.0,False,1.4460277743486646e-05,1.4460277743486646e-05,4.8200925811622154e-08,10.151241790036108,0.10151241790036108,0.009928633436720093,74.57866505579163
O=[N+]([O-])c1c(O)cccc1O,-12.1007136679446,2193.5396556980277,0.9982479835611405,6,361.11,500.0,False,0.008321482827101705,0.008321482827101705,2.7738276090339014e-05,12.1007136679446,0.121007136679446,0.07311798852326759,163.9595342394108
O=[N+]([O-])c1ccc(F)cc1,-11.220182307606311,1541.1816514711354,0.9994579274521318,8,305.56,500.0,False,0.0022815274273561828,0.0022815274273561828,7.605091424520609e-06,11.220182307606311,0.11220182307606312,0.05137272171570451,126.56749913359077
O=[N+]([O-])c1ccc(O)cc1,-12.66470576227879,2747.8170659162497,0.9998633918743015,5,388.89,500.0,False,0.030037293804131514,0.030037293804131514,0.00010012431268043838,12.66470576227879,0.1266470576227879,0.09159390219720832,197.7859634796149
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,-11.298885267553054,1704.3354659521485,0.9994292738241969,5,388.89,500.0,False,0.003632743802718729,0.003632743802718729,1.210914600906243e-05,11.298885267553054,0.11298885267553054,0.056811182198404954,133.73087820633916
O=[N+]([O-])c1cccc(Cl)c1,-9.267545994051966,615.864745187886,0.9999990998990089,7,333.33,500.0,False,0.0007357181138439183,0.0007357181138439183,2.452393712813061e-06,9.267545994051966,0.09267545994051966,0.0205288248395962,76.12458428733883
O=[N+]([O-])c1cccc(F)c1,-11.030240788202143,1446.3505416459634,0.9995276546101656,8,305.56,500.0,False,0.002011102266259159,0.002011102266259159,6.7036742208638634e-06,11.030240788202143,0.11030240788202143,0.048211684721532116,120.90674607528231
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,-12.116356904383222,2352.547904540003,0.9916409866842504,5,388.89,500.0,False,0.013918581181090338,0.013918581181090338,4.639527060363446e-05,12.116356904383222,0.12116356904383223,0.07841826348466677,171.26042807466374
O=[O+][O-],-10.108810332832356,-294.6513232484914,0.9904270133174194,10,250.0,500.0,False,1.5249232099232922e-05,1.5249232099232922e-05,5.083077366410974e-08,10.108810332832356,0.10108810332832356,0.009821710774949713,74.1155669299551
OC(O)C(Br)(Br)Br,-17.917976813373294,4415.396950546457,0.9964148183750351,7,333.33,500.0,False,0.0407627347783385,0.0407627347783385,0.00013587578259446166,17.917976813373294,0.17917976813373293,0.14717989835154857,411.30614398569855
OC1CCCC1,-15.333172706615727,3197.735866403215,0.9988548911046096,17,293.15,373.15,False,0.009334359174714318,0.009334359174714318,3.111453058238106e-05,15.333172706615727,0.15333172706615728,0.10659119554677383,266.7882841074278
OCC(O)CO,-19.737970526100497,5824.939835760508,0.9910933683596599,44,288.1,500.0,False,0.725057434765659,0.725057434765659,0.00241685811588553,19.737970526100497,0.19737970526100498,0.19416466119201695,608.3172016240093
OCC1CCCO1,-13.675753838859956,2524.0366657067243,0.9989235961433452,25,278.15,338.15,False,0.005183378130593036,0.005183378130593036,1.7277927101976787e-05,13.675753838859956,0.13675753838859955,0.08413455552355749,201.75959446615065
OCCCCO,-16.389381347942862,4092.8085233832244,0.999568194090583,14,293.15,363.15,False,0.06414005225605607,0.06414005225605607,0.00021380017418685357,16.389381347942862,0.16389381347942863,0.1364269507794408,348.88826657825314
OCCN(CCO)CCO,-22.113234237345537,6436.049564188952,0.9971555490509648,7,293.15,343.15,False,0.5169879614977213,0.5169879614977213,0.0017232932049924044,22.113234237345537,0.2211323423734554,0.21453498547296504,783.1603891009959
OCCNCCO,-17.153681387218334,4829.747328769433,0.9691518675005673,26,293.15,500.0,False,0.3483583371089161,0.3483583371089161,0.0011611944570297204,17.153681387218334,0.17153681387218334,0.16099157762564778,427.32240911305263
OCCOCCO,-14.334134567478635,3175.374572021393,0.986362714632539,33,288.15,464.05,False,0.023528268620469035,0.023528268620469035,7.842756206823012e-05,14.334134567478635,0.14334134567478635,0.10584581906737976,247.6186375281851
OCCOCCOCCOCCO,-15.483407172078458,3689.140936957856,0.9942647368014885,18,288.15,373.15,False,0.041325699213459,0.041325699213459,0.00013775233071153,15.483407172078458,0.1548340717207846,0.12297136456526186,301.09462314707275
S,-10.086851617078326,-365.2612302482002,0.9868307235196025,30,250.0,500.0,False,1.2318737863652178e-05,1.2318737863652178e-05,4.106245954550726e-08,10.086851617078326,0.10086851617078325,0.012175374341606674,75.98339404154449
[2H][2H],-10.466604047154409,-240.77114674460395,0.9902577409678115,10,250.0,500.0,True,1.2760264692925703e-05,1.2760264692925703e-05,4.253421564308567e-08,10.466604047154409,0.10466604047154408,0.0080257048914868,75.67380817652949
[Ar],-9.731668248776742,-288.1397818130619,0.9953158205088607,38,250.0,500.0,False,2.272297142405032e-05,2.272297142405032e-05,7.574323808016773e-08,9.731668248776742,0.09731668248776743,0.00960465939376873,70.67768509582531
[Br][Al]([Br])[Br],-10.258515686533135,1568.0354319928265,0.9998455750817062,5,388.89,500.0,False,0.006527502246552282,0.006527502246552282,2.175834082184094e-05,10.258515686533135,0.10258515686533136,0.052267847733094217,116.89973780002734
[C-]#[O+],-10.047414363626002,-265.35553163734505,0.9956089222660488,34,250.0,500.0,False,1.7878122444722053e-05,1.7878122444722053e-05,5.959374148240684e-08,10.047414363626002,0.10047414363626002,0.008845184387911502,72.73641607202077
[HH],-10.812246618892546,-241.21202903799866,0.9909363712940781,11,250.0,500.0,True,9.018011383243771e-06,9.018011383243771e-06,3.0060037944145904e-08,10.812246618892546,0.10812246618892546,0.008040400967933289,78.74934581163768
[He],-10.013063228814069,-240.7617107365532,0.9895618219253354,11,250.0,500.0,False,2.0083695030576055e-05,2.0083695030576055e-05,6.694565010192019e-08,10.013063228814069,0.10013063228814069,0.008025390357885107,71.73460641377073
[Hg],-7.497388394119035,304.5970928659205,0.9999999989020834,10,250.0,500.0,False,0.0015306470090536933,0.0015306470090536933,5.102156696845644e-06,7.497388394119035,0.07497388394119035,0.010153236428864017,53.05629391991433
[K],-9.188762711192066,548.1117182945882,0.9987603332180269,6,361.11,500.0,False,0.0006351028204505847,0.0006351028204505847,2.1170094015019487e-06,9.188762711192066,0.09188762711192065,0.018270390609819605,73.46229824582522
[Kr],-9.582226206189086,-296.071687442834,0.9950196568724086,10,250.0,500.0,False,2.5697114953107212e-05,2.5697114953107212e-05,8.56570498436907e-08,9.582226206189086,0.09582226206189086,0.009869056248094466,69.63121846182074
[N]=O,-9.95262735173815,-269.6369300037738,0.9945948650949097,10,250.0,500.0,False,1.9377128737891222e-05,1.9377128737891222e-05,6.459042912630407e-08,9.95262735173815,0.0995262735173815,0.00898789766679246,72.04241442517059
[Ne],-9.582369305598064,-229.2440373492365,0.991687127827732,10,250.0,500.0,False,3.2104443944805325e-05,3.2104443944805325e-05,1.0701481314935108e-07,9.582369305598064,0.09582369305598064,0.007641467911641217,67.75355884970739
[O]N=O,-9.575024902418225,-490.4280021719726,0.9998292672461948,8,305.56,500.0,False,1.3541047776868443e-05,1.3541047776868443e-05,4.513682592289481e-08,9.575024902418225,0.09575024902418225,0.016347600072399087,75.15292184645763
[S],-8.753314070146411,168.9644476018111,0.9999999949133069,8,305.56,500.0,False,0.000277386353719367,0.000277386353719367,9.246211790645567e-07,8.753314070146411,0.0875331407014641,0.005632148253393703,59.33304445254804
[SiH4],-10.391617940560204,-285.43909741413574,0.993374527624119,10,250.0,500.0,False,1.1851197998096211e-05,1.1851197998096211e-05,3.950399332698737e-08,10.391617940560204,0.10391617940560205,0.009514636580471192,76.3241858783592
[Xe],-9.565719264772355,-328.6229009858755,0.9946262864245182,10,250.0,500.0,False,2.343853876149599e-05,2.343853876149599e-05,7.812846253831996e-08,9.565719264772355,0.09565719264772354,0.010954096699529185,70.41329484189912
c1ccc(-c2ccccc2)cc1,-11.415593754733006,1665.9098425620298,0.9999919780376029,6,361.11,500.0,True,0.002843951142912044,0.002843951142912044,9.479837143040148e-06,11.415593754733006,0.11415593754733007,0.05553032808540099,133.59795909189228
c1ccc(-c2ccccc2-c2ccccc2)cc1,-13.818120731991543,3168.241623849997,0.9945859568007135,7,333.33,500.0,True,0.03849159708054604,0.03849159708054604,0.00012830532360182012,13.818120731991543,0.13818120731991543,0.10560805412833323,238.36205581174096
c1ccc(C(c2ccccc2)c2ccccc2)cc1,-12.080197649080285,2364.7402577538596,0.9999997061002553,5,388.89,500.0,True,0.015029653592299035,0.015029653592299035,5.009884530766345e-05,12.080197649080285,0.12080197649080285,0.07882467525846198,171.32122329144897
c1ccc(CNCc2ccccc2)cc1,-14.048166291347702,2733.0941445376225,0.9973433150734207,11,293.15,343.15,False,0.007169979552252575,0.007169979552252575,2.389993184084192e-05,14.048166291347702,0.14048166291347702,0.09110313815125409,218.33178607764884
c1ccc(COCc2ccccc2)cc1,-11.677679692873824,1881.721850119996,0.9918939291989033,9,277.78,500.0,False,0.004492825329424986,0.004492825329424986,1.4976084431416621e-05,11.677679692873824,0.11677679692873824,0.06272406167066653,145.3472315964306
c1ccc(Cc2ccccc2)cc1,-11.280345077869566,1600.399014411204,0.9997770086902437,8,305.56,500.0,True,0.0026171176601784483,0.0026171176601784483,8.723725533928161e-06,11.280345077869566,0.11280345077869566,0.05334663381370681,129.50403451912348
c1ccc(Nc2ccccc2)cc1,-12.41732118402842,2272.7888885835273,0.9899493237539244,7,333.33,500.0,False,0.00789632180620271,0.00789632180620271,2.6321072687342366e-05,12.41732118402842,0.12417321184028421,0.07575962961945092,171.73692024960516
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-12.431186731589325,2412.3246498626827,0.996740305622118,8,305.56,500.0,False,0.012399432601267378,0.012399432601267378,4.133144200422459e-05,12.431186731589325,0.12431186731589325,0.08041082166208942,178.3233677019258
c1ccc(Oc2ccccc2)cc1,-12.341464802606335,2010.245057624822,0.9989621778599557,17,303.15,500.0,False,0.0035505670926045964,0.0035505670926045964,1.1835223642015322e-05,12.341464802606335,0.12341464802606336,0.06700816858749406,159.11818466159878
c1ccc2c(c1)ccc1ccccc12,-10.99257890766125,-385.9209071264806,0.999245461195122,5,388.89,500.0,True,4.648425808832167e-06,4.648425808832167e-06,1.5494752696107225e-08,10.99257890766125,0.10992578907661249,0.012864030237549354,84.77138101158717
