CAS,name,SMILES,T_K,density_kgm3
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,288.11,858.6961
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,306.41,836.9976
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,324.72,814.4449
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,343.03,790.895
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,361.34,766.1615
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,379.64,739.9942
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,397.95,712.0443
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,416.26,681.8007
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,434.57,648.462
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,452.88,610.6423
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,471.18,565.5392
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,489.49,505.4949
534-15-6,"1,1-dimethoxyethane",CC(OC)OC,507.8,302.7908
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,200.0,136.8443
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,225.26,134.3422
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,250.52,131.7831
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,275.77,129.162
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,301.03,126.4731
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,326.29,123.7094
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,351.55,120.8628
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,376.81,117.9233
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,402.06,114.8788
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,427.32,111.7142
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,452.58,108.41
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,477.84,104.941
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,503.09,101.2732
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,528.35,97.3591
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,553.61,93.1282
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,578.87,88.4698
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,604.13,83.1903
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,629.38,76.894
538-68-1,pentylbenzene,CCCCCC1=CC=CC=C1,654.64,68.4825
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,275.65,962.2086
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,295.98,946.8508
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,316.32,931.1115
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,336.65,914.9537
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,356.99,898.3342
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,377.32,881.2021
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,397.66,863.4967
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,417.99,845.1447
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,438.32,826.0565
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,458.66,806.12
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,478.99,785.1932
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,499.33,763.0903
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,519.66,739.5618
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,539.99,714.2592
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,560.33,686.6704
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,580.66,655.9904
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,601.0,620.8216
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,621.33,578.3246
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,641.67,520.6814
539-30-0,benzyl ethyl ether,CCOCC1=CC=CC=C1,662.0,308.128
540-54-5,1-chloropropane,CCCCl,150.35,1046.7873
540-54-5,1-chloropropane,CCCCl,168.92,1028.1883
540-54-5,1-chloropropane,CCCCl,187.49,1009.1812
540-54-5,1-chloropropane,CCCCl,206.06,989.7261
540-54-5,1-chloropropane,CCCCl,224.62,969.7768
540-54-5,1-chloropropane,CCCCl,243.19,949.2783
540-54-5,1-chloropropane,CCCCl,261.76,928.1657
540-54-5,1-chloropropane,CCCCl,280.33,906.3603
540-54-5,1-chloropropane,CCCCl,298.9,883.7659
540-54-5,1-chloropropane,CCCCl,317.47,860.2628
540-54-5,1-chloropropane,CCCCl,336.03,835.6987
540-54-5,1-chloropropane,CCCCl,354.6,809.8755
540-54-5,1-chloropropane,CCCCl,373.17,782.5268
540-54-5,1-chloropropane,CCCCl,391.74,753.2816
540-54-5,1-chloropropane,CCCCl,410.31,721.5957
540-54-5,1-chloropropane,CCCCl,428.88,686.6152
540-54-5,1-chloropropane,CCCCl,447.44,646.8632
540-54-5,1-chloropropane,CCCCl,466.01,599.35
540-54-5,1-chloropropane,CCCCl,484.58,535.8954
540-54-5,1-chloropropane,CCCCl,503.15,318.1787
540-67-0,methoxyethane,CCOC,160.0,841.0043
540-67-0,methoxyethane,CCOC,174.62,827.156
540-67-0,methoxyethane,CCOC,189.24,812.9799
540-67-0,methoxyethane,CCOC,203.86,798.4441
540-67-0,methoxyethane,CCOC,218.48,783.5116
540-67-0,methoxyethane,CCOC,233.11,768.1385
540-67-0,methoxyethane,CCOC,247.73,752.2727
540-67-0,methoxyethane,CCOC,262.35,735.8513
540-67-0,methoxyethane,CCOC,276.97,718.7972
540-67-0,methoxyethane,CCOC,291.59,701.0144
540-67-0,methoxyethane,CCOC,306.21,682.3807
540-67-0,methoxyethane,CCOC,320.83,662.7372
540-67-0,methoxyethane,CCOC,335.45,641.87
540-67-0,methoxyethane,CCOC,350.07,619.4808
540-67-0,methoxyethane,CCOC,364.69,595.1315
540-67-0,methoxyethane,CCOC,379.32,568.1344
540-67-0,methoxyethane,CCOC,393.94,537.2975
540-67-0,methoxyethane,CCOC,408.56,500.2034
540-67-0,methoxyethane,CCOC,423.18,450.2163
540-67-0,methoxyethane,CCOC,437.8,272.3655
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,165.78,789.8421
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,185.68,775.8929
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,205.57,761.6393
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,225.47,747.0515
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,245.36,732.095
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,265.26,716.7289
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,285.15,700.9045
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,305.05,684.5633
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,324.95,667.6334
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,344.84,650.0255
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,364.74,631.6259
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,384.63,612.2869
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,404.53,591.8097
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,424.43,569.9175
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,444.32,546.2045
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,464.22,520.034
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,484.11,490.3048
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,504.01,454.789
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,523.9,407.3944
540-84-1,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,543.8,245.997
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,248.39,1340.7668
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,271.31,1314.6582
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,294.24,1288.0748
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,317.16,1260.969
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,340.09,1233.2851
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,363.01,1204.9577
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,385.94,1175.9088
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,408.86,1146.0447
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,431.78,1115.2503
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,454.71,1083.3828
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,477.63,1050.2607
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,500.56,1015.6481
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,523.48,979.2284
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,546.4,940.5614
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,569.33,899.0026
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,592.25,853.5443
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,615.18,802.4492
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,638.1,742.2197
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,661.03,663.3651
541-73-1,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl,683.95,418.8209
543-49-7,2-heptanol,CCCCCC(C)O,230.0,866.2196
543-49-7,2-heptanol,CCCCCC(C)O,249.91,851.5194
543-49-7,2-heptanol,CCCCCC(C)O,269.82,836.4712
543-49-7,2-heptanol,CCCCCC(C)O,289.73,821.0412
543-49-7,2-heptanol,CCCCCC(C)O,309.64,805.1901
543-49-7,2-heptanol,CCCCCC(C)O,329.55,788.8713
543-49-7,2-heptanol,CCCCCC(C)O,349.46,772.0295
543-49-7,2-heptanol,CCCCCC(C)O,369.37,754.598
543-49-7,2-heptanol,CCCCCC(C)O,389.28,736.4949
543-49-7,2-heptanol,CCCCCC(C)O,409.19,717.6184
543-49-7,2-heptanol,CCCCCC(C)O,429.11,697.8389
543-49-7,2-heptanol,CCCCCC(C)O,449.02,676.9875
543-49-7,2-heptanol,CCCCCC(C)O,468.93,654.8372
543-49-7,2-heptanol,CCCCCC(C)O,488.84,631.0712
543-49-7,2-heptanol,CCCCCC(C)O,508.75,605.2244
543-49-7,2-heptanol,CCCCCC(C)O,528.66,576.5662
543-49-7,2-heptanol,CCCCCC(C)O,548.57,543.8297
543-49-7,2-heptanol,CCCCCC(C)O,568.48,504.4446
543-49-7,2-heptanol,CCCCCC(C)O,588.39,451.3484
543-49-7,2-heptanol,CCCCCC(C)O,608.3,259.9171
543-59-9,1-chloropentane,CCCCCCl,200.0,103.0924
543-59-9,1-chloropentane,CCCCCCl,219.37,101.2937
543-59-9,1-chloropentane,CCCCCCl,238.74,99.4564
543-59-9,1-chloropentane,CCCCCCl,258.11,97.5769
543-59-9,1-chloropentane,CCCCCCl,277.48,95.6507
543-59-9,1-chloropentane,CCCCCCl,296.86,93.6725
543-59-9,1-chloropentane,CCCCCCl,316.23,91.6362
543-59-9,1-chloropentane,CCCCCCl,335.6,89.5343
543-59-9,1-chloropentane,CCCCCCl,354.97,87.3573
543-59-9,1-chloropentane,CCCCCCl,374.34,85.0938
543-59-9,1-chloropentane,CCCCCCl,393.71,82.729
543-59-9,1-chloropentane,CCCCCCl,413.08,80.2434
543-59-9,1-chloropentane,CCCCCCl,432.45,77.611
543-59-9,1-chloropentane,CCCCCCl,451.82,74.7949
543-59-9,1-chloropentane,CCCCCCl,471.19,71.7411
543-59-9,1-chloropentane,CCCCCCl,490.57,68.364
543-59-9,1-chloropentane,CCCCCCl,509.94,64.5143
543-59-9,1-chloropentane,CCCCCCl,529.31,59.8871
543-59-9,1-chloropentane,CCCCCCl,548.68,53.6387
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,291.31,773.3048
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,314.03,758.6988
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,336.75,743.794
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,359.47,728.5609
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,382.19,712.9654
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,404.91,696.9669
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,427.63,680.5176
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,450.35,663.5595
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,473.07,646.0218
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,495.79,627.8161
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,518.52,608.8305
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,541.24,588.919
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,563.96,567.8858
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,586.68,545.458
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,609.4,521.2359
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,632.12,494.5929
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,654.84,464.4461
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,677.56,428.6077
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,700.28,381.1052
544-76-3,hexadecane,CCCCCCCCCCCCCCCC,723.0,222.8999
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,403.0,1082.7255
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,425.16,1064.1594
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,447.32,1045.1791
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,469.47,1025.7442
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,491.63,1005.8077
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,513.79,985.314
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,535.95,964.1971
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,558.11,942.3773
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,580.26,919.757
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,602.42,896.2149
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,624.58,871.5964
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,646.74,845.7005
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,668.89,818.2572
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,691.05,788.89
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,713.21,757.0467
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,735.37,721.8614
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,757.53,681.8353
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,779.68,633.9356
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,801.84,569.8636
55-21-0,benzamide,C1=CC=C(C=C1)C(=O)N,824.0,350.3346
554-12-1,methyl propionate,CCC(=O)OC,185.65,1028.8625
554-12-1,methyl propionate,CCC(=O)OC,203.81,1010.6848
554-12-1,methyl propionate,CCC(=O)OC,221.96,992.1031
554-12-1,methyl propionate,CCC(=O)OC,240.12,973.078
554-12-1,methyl propionate,CCC(=O)OC,258.27,953.5636
554-12-1,methyl propionate,CCC(=O)OC,276.43,933.5058
554-12-1,methyl propionate,CCC(=O)OC,294.58,912.8402
554-12-1,methyl propionate,CCC(=O)OC,312.74,891.489
554-12-1,methyl propionate,CCC(=O)OC,330.89,869.3572
554-12-1,methyl propionate,CCC(=O)OC,349.05,846.3262
554-12-1,methyl propionate,CCC(=O)OC,367.2,822.2454
554-12-1,methyl propionate,CCC(=O)OC,385.36,796.9187
554-12-1,methyl propionate,CCC(=O)OC,403.51,770.0827
554-12-1,methyl propionate,CCC(=O)OC,421.67,741.37
554-12-1,methyl propionate,CCC(=O)OC,439.82,710.2418
554-12-1,methyl propionate,CCC(=O)OC,457.98,675.8528
554-12-1,methyl propionate,CCC(=O)OC,476.13,636.7399
554-12-1,methyl propionate,CCC(=O)OC,494.29,589.9403
554-12-1,methyl propionate,CCC(=O)OC,512.44,527.3419
554-12-1,methyl propionate,CCC(=O)OC,530.6,310.6775
557-17-5,1-methoxypropane,CCCOC,133.97,892.6723
557-17-5,1-methoxypropane,CCCOC,151.98,875.5371
557-17-5,1-methoxypropane,CCCOC,170.0,858.0714
557-17-5,1-methoxypropane,CCCOC,188.01,840.2425
557-17-5,1-methoxypropane,CCCOC,206.03,822.0121
557-17-5,1-methoxypropane,CCCOC,224.04,803.3351
557-17-5,1-methoxypropane,CCCOC,242.06,784.1581
557-17-5,1-methoxypropane,CCCOC,260.07,764.4163
557-17-5,1-methoxypropane,CCCOC,278.09,744.0307
557-17-5,1-methoxypropane,CCCOC,296.1,722.903
557-17-5,1-methoxypropane,CCCOC,314.12,700.9081
557-17-5,1-methoxypropane,CCCOC,332.13,677.8834
557-17-5,1-methoxypropane,CCCOC,350.15,653.611
557-17-5,1-methoxypropane,CCCOC,368.16,627.787
557-17-5,1-methoxypropane,CCCOC,386.18,599.9669
557-17-5,1-methoxypropane,CCCOC,404.19,569.4544
557-17-5,1-methoxypropane,CCCOC,422.21,535.0481
557-17-5,1-methoxypropane,CCCOC,440.22,494.3245
557-17-5,1-methoxypropane,CCCOC,458.24,440.6891
557-17-5,1-methoxypropane,CCCOC,476.25,268.5567
557-91-5,"1,1-dibromoethane",CC(Br)Br,210.15,2216.5348
557-91-5,"1,1-dibromoethane",CC(Br)Br,232.14,2175.0669
557-91-5,"1,1-dibromoethane",CC(Br)Br,254.13,2132.7718
557-91-5,"1,1-dibromoethane",CC(Br)Br,276.13,2089.5678
557-91-5,"1,1-dibromoethane",CC(Br)Br,298.12,2045.3597
557-91-5,"1,1-dibromoethane",CC(Br)Br,320.11,2000.0354
557-91-5,"1,1-dibromoethane",CC(Br)Br,342.1,1953.4613
557-91-5,"1,1-dibromoethane",CC(Br)Br,364.09,1905.4766
557-91-5,"1,1-dibromoethane",CC(Br)Br,386.09,1855.8843
557-91-5,"1,1-dibromoethane",CC(Br)Br,408.08,1804.4393
557-91-5,"1,1-dibromoethane",CC(Br)Br,430.07,1750.8303
557-91-5,"1,1-dibromoethane",CC(Br)Br,452.06,1694.6522
557-91-5,"1,1-dibromoethane",CC(Br)Br,474.06,1635.3615
557-91-5,"1,1-dibromoethane",CC(Br)Br,496.05,1572.201
557-91-5,"1,1-dibromoethane",CC(Br)Br,518.04,1504.062
557-91-5,"1,1-dibromoethane",CC(Br)Br,540.03,1429.2082
557-91-5,"1,1-dibromoethane",CC(Br)Br,562.02,1344.6408
557-91-5,"1,1-dibromoethane",CC(Br)Br,584.02,1244.3082
557-91-5,"1,1-dibromoethane",CC(Br)Br,606.01,1111.7252
557-91-5,"1,1-dibromoethane",CC(Br)Br,628.0,680.6654
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,200.0,1136.742
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,227.62,1113.33
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,255.24,1089.5993
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,282.86,1065.5124
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,310.48,1041.0251
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,338.11,1016.0851
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,365.73,990.6295
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,393.35,964.582
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,420.97,937.8483
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,448.59,910.3102
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,476.21,881.8164
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,503.83,852.1679
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,531.45,821.0961
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,559.07,788.2227
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,586.69,752.9894
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,614.32,714.5128
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,641.94,671.2529
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,669.56,620.0695
558-13-4,carbon tetrabromide,C(Br)(Br)(Br)Br,697.18,552.3172
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,250.33,1667.8864
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,266.44,1640.1138
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,282.54,1611.709
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,298.65,1582.6105
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,314.76,1552.7464
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,330.86,1522.0322
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,346.97,1490.3672
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,363.07,1457.6299
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,379.18,1423.6714
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,395.29,1388.3066
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,411.39,1351.3
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,427.5,1312.3448
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,443.61,1271.0291
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,459.71,1226.7784
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,475.82,1178.7501
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,491.92,1125.6223
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,508.03,1065.1069
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,524.14,992.5714
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,540.24,895.3359
56-23-5,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,556.35,560.4704
56-81-5,glycerol,C(C(CO)O)O,200.0,121.3569
56-81-5,glycerol,C(C(CO)O)O,234.21,119.4979
56-81-5,glycerol,C(C(CO)O)O,268.43,117.5775
56-81-5,glycerol,C(C(CO)O)O,302.64,115.5911
56-81-5,glycerol,C(C(CO)O)O,336.85,113.5332
56-81-5,glycerol,C(C(CO)O)O,371.07,111.3974
56-81-5,glycerol,C(C(CO)O)O,405.28,109.1761
56-81-5,glycerol,C(C(CO)O)O,439.49,106.8599
56-81-5,glycerol,C(C(CO)O)O,473.71,104.4376
56-81-5,glycerol,C(C(CO)O)O,507.92,101.8949
56-81-5,glycerol,C(C(CO)O)O,542.13,99.2133
56-81-5,glycerol,C(C(CO)O)O,576.34,96.369
56-81-5,glycerol,C(C(CO)O)O,610.56,93.3292
56-81-5,glycerol,C(C(CO)O)O,644.77,90.0477
56-81-5,glycerol,C(C(CO)O)O,678.98,86.4554
56-81-5,glycerol,C(C(CO)O)O,713.2,82.4416
56-81-5,glycerol,C(C(CO)O)O,747.41,77.8096
56-81-5,glycerol,C(C(CO)O)O,781.62,72.1468
56-81-5,glycerol,C(C(CO)O)O,815.84,64.2688
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,172.22,810.2738
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,193.34,796.4193
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,214.46,782.2458
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,235.58,767.7224
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,256.7,752.813
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,277.82,737.4749
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,298.94,721.6574
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,320.06,705.2992
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,341.18,688.3254
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,362.3,670.6424
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,383.42,652.1317
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,404.54,632.6383
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,425.66,611.9546
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,446.78,589.7903
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,467.9,565.7202
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,489.02,539.0761
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,510.14,508.7008
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,531.26,472.2494
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,552.38,423.2905
560-21-4,"2,3,3-trimethylpentane",CCC(C)(C)C(C)C,573.5,250.8816
563-46-2,2-methyl-1-butene,CCC(=C)C,135.58,794.7207
563-46-2,2-methyl-1-butene,CCC(=C)C,152.92,780.4792
563-46-2,2-methyl-1-butene,CCC(=C)C,170.26,765.9283
563-46-2,2-methyl-1-butene,CCC(=C)C,187.59,751.0379
563-46-2,2-methyl-1-butene,CCC(=C)C,204.93,735.7727
563-46-2,2-methyl-1-butene,CCC(=C)C,222.27,720.0914
563-46-2,2-methyl-1-butene,CCC(=C)C,239.61,703.9443
563-46-2,2-methyl-1-butene,CCC(=C)C,256.95,687.2721
563-46-2,2-methyl-1-butene,CCC(=C)C,274.28,670.0016
563-46-2,2-methyl-1-butene,CCC(=C)C,291.62,652.0421
563-46-2,2-methyl-1-butene,CCC(=C)C,308.96,633.2781
563-46-2,2-methyl-1-butene,CCC(=C)C,326.3,613.5594
563-46-2,2-methyl-1-butene,CCC(=C)C,343.63,592.684
563-46-2,2-methyl-1-butene,CCC(=C)C,360.97,570.3705
563-46-2,2-methyl-1-butene,CCC(=C)C,378.31,546.2065
563-46-2,2-methyl-1-butene,CCC(=C)C,395.65,519.5449
563-46-2,2-methyl-1-butene,CCC(=C)C,412.99,489.2664
563-46-2,2-methyl-1-butene,CCC(=C)C,430.32,453.1061
563-46-2,2-methyl-1-butene,CCC(=C)C,447.66,404.8695
563-46-2,2-methyl-1-butene,CCC(=C)C,465.0,240.1879
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,180.15,900.9528
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,199.79,884.9665
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,219.44,868.6318
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,239.08,851.9146
