CAS,SMILES,T_K,viscosity_Pas
112-05-0,CCCCCCCCC(=O)O,500.0,0.00042656386123055196
112-06-1,CCCCCCCOC(C)=O,250.0,0.002983763708448701
112-06-1,CCCCCCCOC(C)=O,277.78,0.001613642515041425
112-06-1,CCCCCCCOC(C)=O,305.56,0.0009983769341572737
112-06-1,CCCCCCCOC(C)=O,333.33,0.0006833440227247521
112-06-1,CCCCCCCOC(C)=O,361.11,0.0005027181740116543
112-06-1,CCCCCCCOC(C)=O,388.89,0.00038994035845619357
112-06-1,CCCCCCCOC(C)=O,416.67,0.00031340156534966405
112-06-1,CCCCCCCOC(C)=O,444.44,0.00025874934675635005
112-06-1,CCCCCCCOC(C)=O,472.22,8.72463103860977e-06
112-06-1,CCCCCCCOC(C)=O,500.0,9.258569167395194e-06
112-12-9,CCCCCCCCCC(=O)C,305.56,0.0016202562338314295
112-12-9,CCCCCCCCCC(=O)C,333.33,0.001029053997909238
112-12-9,CCCCCCCCCC(=O)C,361.11,0.0007178776403744241
112-12-9,CCCCCCCCCC(=O)C,388.89,0.0005357605462190464
112-12-9,CCCCCCCCCC(=O)C,416.67,0.00042039716896604735
112-12-9,CCCCCCCCCC(=O)C,444.44,0.0003417633550550723
112-12-9,CCCCCCCCCC(=O)C,472.22,0.0002845962745899412
112-12-9,CCCCCCCCCC(=O)C,500.0,8.378186887579856e-06
112-29-8,CCCCCCCCCCBr,250.0,0.0014952754951692462
112-29-8,CCCCCCCCCCBr,277.78,0.0010499719036782865
112-29-8,CCCCCCCCCCBr,305.56,0.000786246225722133
112-29-8,CCCCCCCCCCBr,333.33,0.0006178534445966317
112-29-8,CCCCCCCCCCBr,361.11,0.0005038807935720116
112-29-8,CCCCCCCCCCBr,388.89,0.0004230902260051868
112-29-8,CCCCCCCCCCBr,416.67,0.0003636311022340126
112-29-8,CCCCCCCCCCBr,444.44,0.0003184842690594575
112-29-8,CCCCCCCCCCBr,472.22,0.00028326983503242163
112-29-8,CCCCCCCCCCBr,500.0,0.00025511026222705893
112-30-1,CCCCCCCCCCO,305.56,0.008612867721001657
112-30-1,CCCCCCCCCCO,333.33,0.0035562589507612792
112-30-1,CCCCCCCCCCO,361.11,0.0017719436469285285
112-30-1,CCCCCCCCCCO,388.89,0.0010195793541968544
112-30-1,CCCCCCCCCCO,416.67,0.0006563093592693554
112-30-1,CCCCCCCCCCO,444.44,0.0004616370180260263
112-30-1,CCCCCCCCCCO,472.22,0.00034854092211245653
112-30-1,CCCCCCCCCCO,500.0,0.00027855120278237193
112-31-2,CCCCCCCCCC=O,277.78,0.0020312138379558163
112-31-2,CCCCCCCCCC=O,305.56,0.0014096145103649864
112-31-2,CCCCCCCCCC=O,333.33,0.0010395519589231662
112-31-2,CCCCCCCCCC=O,361.11,0.000803351448435266
112-31-2,CCCCCCCCCC=O,388.89,0.0006440550547844583
112-31-2,CCCCCCCCCC=O,416.67,0.0005317246685569983
112-31-2,CCCCCCCCCC=O,444.44,0.0004495221002998296
112-31-2,CCCCCCCCCC=O,472.22,0.0003874066595446866
112-31-2,CCCCCCCCCC=O,500.0,8.440149366513917e-06
112-40-3,CCCCCCCCCCCC,277.78,0.0020389948203009467
112-40-3,CCCCCCCCCCCC,305.56,0.0011971971801389549
112-40-3,CCCCCCCCCCCC,333.33,0.0007983196160144662
112-40-3,CCCCCCCCCCCC,361.11,0.0005757855889311295
112-40-3,CCCCCCCCCCCC,388.89,0.00043689039085747025
112-40-3,CCCCCCCCCCCC,416.67,0.00034255557866445444
112-40-3,CCCCCCCCCCCC,444.44,0.0002740779796277883
112-40-3,CCCCCCCCCCCC,472.22,0.00022162563498444085
112-40-3,CCCCCCCCCCCC,500.0,7.591612565767898e-06
112-42-5,CCCCCCCCCCCO,305.56,0.01055342095714987
112-42-5,CCCCCCCCCCCO,333.33,0.0042375248091991845
112-42-5,CCCCCCCCCCCO,361.11,0.002061426465198838
112-42-5,CCCCCCCCCCCO,388.89,0.0011617297435808551
112-42-5,CCCCCCCCCCCO,416.67,0.0007342869865279429
112-42-5,CCCCCCCCCCCO,444.44,0.0005082188664049103
112-42-5,CCCCCCCCCCCO,472.22,0.00037826177584285124
112-42-5,CCCCCCCCCCCO,500.0,0.00029852739697415264
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,277.78,0.010366631822784638
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,305.56,0.004673894059912852
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,333.33,0.002618276465064205
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,361.11,0.0016948085511812611
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,388.89,0.0012066422732800043
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,416.67,0.0009183734850692534
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,444.44,0.000729595770291922
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,472.22,0.0005988325572419239
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,500.0,0.0005017051211498813
112-95-8,CCCCCCCCCCCCCCCCCCCC,333.33,0.0026939683501578243
112-95-8,CCCCCCCCCCCCCCCCCCCC,361.11,0.0017170790408174233
112-95-8,CCCCCCCCCCCCCCCCCCCC,388.89,0.0011733647139539997
112-95-8,CCCCCCCCCCCCCCCCCCCC,416.67,0.0008474777984758553
112-95-8,CCCCCCCCCCCCCCCCCCCC,444.44,0.00064010727346388
112-95-8,CCCCCCCCCCCCCCCCCCCC,472.22,0.0005015164593414486
112-95-8,CCCCCCCCCCCCCCCCCCCC,500.0,0.0004050346429007474
1120-21-4,CCCCCCCCCCC,250.0,0.002907239106685689
1120-21-4,CCCCCCCCCCC,277.78,0.001530517147562665
1120-21-4,CCCCCCCCCCC,305.56,0.0009662711607335309
1120-21-4,CCCCCCCCCCC,333.33,0.0006728968560667285
1120-21-4,CCCCCCCCCCC,361.11,0.0004977771964828005
1120-21-4,CCCCCCCCCCC,388.89,0.0003829052694166476
1120-21-4,CCCCCCCCCCC,416.67,0.0003033107758808334
1120-21-4,CCCCCCCCCCC,444.44,0.00024447833058140986
1120-21-4,CCCCCCCCCCC,472.22,8.639240862435557e-06
1120-21-4,CCCCCCCCCCC,500.0,9.07823074622589e-06
1120-62-3,CC1CCC=C1,250.0,0.0005855332476991241
1120-62-3,CC1CCC=C1,277.78,0.0003967711094007474
1120-62-3,CC1CCC=C1,305.56,0.0002866783762649584
1120-62-3,CC1CCC=C1,333.33,0.00021736322159601862
1120-62-3,CC1CCC=C1,361.11,9.094641519184245e-06
1120-62-3,CC1CCC=C1,388.89,9.738080961619643e-06
1120-62-3,CC1CCC=C1,416.67,1.0377961552547831e-05
1120-62-3,CC1CCC=C1,444.44,1.1014538686532931e-05
1120-62-3,CC1CCC=C1,472.22,1.1648034607432457e-05
1120-62-3,CC1CCC=C1,500.0,1.2278644411091146e-05
1123-85-9,CC(CO)C1=CC=CC=C1,277.78,0.27322899478366863
1123-85-9,CC(CO)C1=CC=CC=C1,305.56,0.010124074003220669
1123-85-9,CC(CO)C1=CC=CC=C1,333.33,0.004769817093710348
1123-85-9,CC(CO)C1=CC=CC=C1,361.11,0.003122126473642748
1123-85-9,CC(CO)C1=CC=CC=C1,388.89,0.002171215102193007
1123-85-9,CC(CO)C1=CC=CC=C1,416.67,0.0015848707251047021
1123-85-9,CC(CO)C1=CC=CC=C1,444.44,0.001203250790791138
1123-85-9,CC(CO)C1=CC=CC=C1,472.22,0.0009434233842421532
1123-85-9,CC(CO)C1=CC=CC=C1,500.0,1.0346098271744538e-05
1126-78-9,CCCCNC1=CC=CC=C1,277.78,0.0008261695098737098
1126-78-9,CCCCNC1=CC=CC=C1,305.56,0.0006602425508794249
1126-78-9,CCCCNC1=CC=CC=C1,333.33,0.0005477388199472959
1126-78-9,CCCCNC1=CC=CC=C1,361.11,0.0004676655184172527
1126-78-9,CCCCNC1=CC=CC=C1,388.89,0.00040842629270085263
1126-78-9,CCCCNC1=CC=CC=C1,416.67,0.00036319672511357724
1126-78-9,CCCCNC1=CC=CC=C1,444.44,0.00032774151664369277
1126-78-9,CCCCNC1=CC=CC=C1,472.22,0.000299303724186753
1126-78-9,CCCCNC1=CC=CC=C1,500.0,0.00027599394384865324
1126-79-0,CCCCOC1=CC=CC=C1,277.78,0.002591553694503873
1126-79-0,CCCCOC1=CC=CC=C1,305.56,0.001489049123117452
1126-79-0,CCCCOC1=CC=CC=C1,333.33,0.0009524161896285511
1126-79-0,CCCCOC1=CC=CC=C1,361.11,0.0006600333689261108
1126-79-0,CCCCOC1=CC=CC=C1,388.89,0.0004858642348258875
1126-79-0,CCCCOC1=CC=CC=C1,416.67,0.0003746786624411143
1126-79-0,CCCCOC1=CC=CC=C1,444.44,0.00029966862601794815
1126-79-0,CCCCOC1=CC=CC=C1,472.22,0.00024670215405310286
1126-79-0,CCCCOC1=CC=CC=C1,500.0,9.635776604131477e-06
1127-76-0,CCC1=CC=CC2=CC=CC=C21,277.78,0.006797711940635434
1127-76-0,CCC1=CC=CC2=CC=CC=C21,305.56,0.0029359915516485773
1127-76-0,CCC1=CC=CC2=CC=CC=C21,333.33,0.0016297176207253255
1127-76-0,CCC1=CC=CC2=CC=CC=C21,361.11,0.0010764755453312477
1127-76-0,CCC1=CC=CC2=CC=CC=C21,388.89,0.0008062709422554038
1127-76-0,CCC1=CC=CC2=CC=CC=C21,416.67,0.000663756449758599
1127-76-0,CCC1=CC=CC2=CC=CC=C21,444.44,0.0005884943278171374
1127-76-0,CCC1=CC=CC2=CC=CC=C21,472.22,0.0005546751371019725
115-07-1,CC=C,250.0,7.114985662228e-06
115-07-1,CC=C,277.78,7.955388232791114e-06
115-07-1,CC=C,305.56,8.778531527414232e-06
115-07-1,CC=C,333.33,9.590584947997705e-06
115-07-1,CC=C,361.11,1.0384241696613606e-05
115-07-1,CC=C,388.89,1.1163090969857735e-05
115-07-1,CC=C,416.67,1.1922707199425135e-05
115-07-1,CC=C,444.44,1.2665994348129642e-05
115-07-1,CC=C,472.22,1.3390635067864067e-05
115-07-1,CC=C,500.0,1.409955037993308e-05
115-10-6,COC,250.0,8.09763746122662e-06
115-10-6,COC,277.78,8.70806005171293e-06
115-10-6,COC,305.56,9.383179581928644e-06
115-10-6,COC,333.33,1.012215404963096e-05
115-10-6,COC,361.11,1.092699234404094e-05
115-10-6,COC,388.89,1.1794639921331823e-05
115-10-6,COC,416.67,1.2727521075006379e-05
115-10-6,COC,444.44,1.3725501871927193e-05
115-10-6,COC,472.22,1.4789367716967647e-05
115-10-6,COC,500.0,1.5921346166645386e-05
115-11-7,CC(=C)C,250.0,0.000249137598976395
115-11-7,CC(=C)C,277.78,7.276851970759403e-06
115-11-7,CC(=C)C,305.56,8.056625498166389e-06
115-11-7,CC(=C)C,333.33,8.829755810315899e-06
115-11-7,CC(=C)C,361.11,9.602415177761478e-06
115-11-7,CC(=C)C,388.89,1.0369699458724283e-05
115-11-7,CC(=C)C,416.67,1.1132076534029661e-05
115-11-7,CC(=C)C,444.44,1.1887452550155812e-05
115-11-7,CC(=C)C,472.22,1.263401911066106e-05
115-11-7,CC(=C)C,500.0,1.3371895625474722e-05
115-21-9,CC[Si](Cl)(Cl)Cl,250.0,0.0007330835114563318
115-21-9,CC[Si](Cl)(Cl)Cl,277.78,0.0005308826193864431
115-21-9,CC[Si](Cl)(Cl)Cl,305.56,0.0004085323948853317
115-21-9,CC[Si](Cl)(Cl)Cl,333.33,0.0003257301071340101
115-21-9,CC[Si](Cl)(Cl)Cl,361.11,0.0002658081960057762
115-21-9,CC[Si](Cl)(Cl)Cl,388.89,1.084187638444572e-05
115-21-9,CC[Si](Cl)(Cl)Cl,416.67,1.1594597349629421e-05
115-21-9,CC[Si](Cl)(Cl)Cl,444.44,1.2345958605666372e-05
115-21-9,CC[Si](Cl)(Cl)Cl,472.22,1.309604748105642e-05
115-21-9,CC[Si](Cl)(Cl)Cl,500.0,1.384494088030657e-05
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,333.33,0.007385417370666072
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,361.11,0.003990487775948954
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,388.89,0.0025959363620392385
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,416.67,0.0017968672957581712
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,444.44,0.0013022990025572281
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,472.22,0.000980287916415846
115-86-6,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,500.0,0.000761558944023668
116-53-0,CCC(C)C(=O)O,250.0,0.004706841364378548
116-53-0,CCC(C)C(=O)O,277.78,0.002573124164768293
116-53-0,CCC(C)C(=O)O,305.56,0.0015692180881286316
116-53-0,CCC(C)C(=O)O,333.33,0.0010304998313004359
116-53-0,CCC(C)C(=O)O,361.11,0.0007148282386462084
116-53-0,CCC(C)C(=O)O,388.89,0.0005180109789957205
116-53-0,CCC(C)C(=O)O,416.67,0.00038891787067699536
116-53-0,CCC(C)C(=O)O,444.44,0.00030056441077019294
116-53-0,CCC(C)C(=O)O,472.22,1.0495825962352531e-05
116-53-0,CCC(C)C(=O)O,500.0,1.1108676669758537e-05
118-96-7,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],361.11,0.0094169851338873
118-96-7,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],388.89,0.004761879616689053
118-96-7,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],416.67,0.002632248194189096
118-96-7,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],444.44,0.0015644341664108603
118-96-7,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],472.22,0.000987092416796234
118-96-7,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],500.0,0.0006546890920190973
119-36-8,COC(=O)C1=CC=CC=C1O,277.78,0.004011982008279364
119-36-8,COC(=O)C1=CC=CC=C1O,305.56,0.0022078240147865046
119-36-8,COC(=O)C1=CC=CC=C1O,333.33,0.0013749049682246722
119-36-8,COC(=O)C1=CC=CC=C1O,361.11,0.0009379562524341533
119-36-8,COC(=O)C1=CC=CC=C1O,388.89,0.0006853839486752724
119-36-8,COC(=O)C1=CC=CC=C1O,416.67,0.0005278647850045487
119-36-8,COC(=O)C1=CC=CC=C1O,444.44,0.0004233599720153785
119-36-8,COC(=O)C1=CC=CC=C1O,472.22,0.0003502013014609561
119-36-8,COC(=O)C1=CC=CC=C1O,500.0,1.023365e-05
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,333.33,0.004158117241174228
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,361.11,0.0022574885044067614
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,388.89,0.0015190039760038588
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,416.67,0.00113658958857022
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,444.44,0.0009003832427069213
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,472.22,0.0007374648965983084
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,500.0,0.0006169842094641894
119-64-2,C1CCC2=CC=CC=C2C1,250.0,0.007605787423399981
119-64-2,C1CCC2=CC=CC=C2C1,277.78,0.0031877048801693475
119-64-2,C1CCC2=CC=CC=C2C1,305.56,0.0017471755108794539
119-64-2,C1CCC2=CC=CC=C2C1,333.33,0.0011206073247037231
119-64-2,C1CCC2=CC=CC=C2C1,361.11,0.0007940023106490572
119-64-2,C1CCC2=CC=CC=C2C1,388.89,0.0006017315039373003
119-64-2,C1CCC2=CC=CC=C2C1,416.67,0.00047835178328815056
119-64-2,C1CCC2=CC=CC=C2C1,444.44,0.0003939545958975489
119-64-2,C1CCC2=CC=CC=C2C1,472.22,0.0003332915428604454
119-64-2,C1CCC2=CC=CC=C2C1,500.0,1.003644590589652e-05
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,305.56,0.006590553228333017
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,333.33,0.0032455225562354807
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,361.11,0.001973655598123587
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,388.89,0.001362560590867746
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,416.67,0.000998332105953354
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,444.44,0.0007604753312769549
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,472.22,0.0005981368936861058
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,500.0,0.00048315917364186525
120-61-6,COC(=O)C1=CC=C(C=C1)C(=O)OC,416.67,0.0010357383898347294
120-61-6,COC(=O)C1=CC=C(C=C1)C(=O)OC,444.44,0.0007763205846268338
120-61-6,COC(=O)C1=CC=C(C=C1)C(=O)OC,472.22,0.0006019464105239687
120-61-6,COC(=O)C1=CC=C(C=C1)C(=O)OC,500.0,0.00048008537061630516
121-44-8,CCN(CC)CC,250.0,0.0006137945974161273
121-44-8,CCN(CC)CC,277.78,0.0004241533511899224
121-44-8,CCN(CC)CC,305.56,0.0003217461874562649
121-44-8,CCN(CC)CC,333.33,0.0002504175112846037
121-44-8,CCN(CC)CC,361.11,0.00019788231563901094
121-44-8,CCN(CC)CC,388.89,9.079998084288364e-06
121-44-8,CCN(CC)CC,416.67,9.756131686249822e-06
121-44-8,CCN(CC)CC,444.44,1.042390959405645e-05
121-44-8,CCN(CC)CC,472.22,1.1083405184465226e-05
121-44-8,CCN(CC)CC,500.0,1.1734751179981072e-05
121-45-9,COP(OC)OC,250.0,0.0011455749545197954
121-45-9,COP(OC)OC,277.78,0.00070918143979387
121-45-9,COP(OC)OC,305.56,0.0005004093704288665
121-45-9,COP(OC)OC,333.33,0.0003838899997956101
121-45-9,COP(OC)OC,361.11,0.0003116132957844595
121-45-9,COP(OC)OC,388.89,9.341403157155308e-06
121-45-9,COP(OC)OC,416.67,1.0091424558794613e-05
121-45-9,COP(OC)OC,444.44,1.080085885462314e-05
121-45-9,COP(OC)OC,472.22,1.147661684386632e-05
121-45-9,COP(OC)OC,500.0,1.212414794061291e-05
121-69-7,CN(C)C1=CC=CC=C1,277.78,0.001847955524190286
121-69-7,CN(C)C1=CC=CC=C1,305.56,0.0011488925347961719
121-69-7,CN(C)C1=CC=CC=C1,333.33,0.0007914963776998457
121-69-7,CN(C)C1=CC=CC=C1,361.11,0.0005844846378493418
121-69-7,CN(C)C1=CC=CC=C1,388.89,0.0004532557717928231
121-69-7,CN(C)C1=CC=CC=C1,416.67,0.0003641862749666469
121-69-7,CN(C)C1=CC=CC=C1,444.44,0.0003003810287822661
121-69-7,CN(C)C1=CC=CC=C1,472.22,9.478311419753086e-06
121-69-7,CN(C)C1=CC=CC=C1,500.0,1.00436e-05
121-71-1,CC(=O)C1=CC(=CC=C1)O,388.89,0.004039344682616822
121-71-1,CC(=O)C1=CC(=CC=C1)O,416.67,0.0022444069567679917
121-71-1,CC(=O)C1=CC(=CC=C1)O,444.44,0.0014174158966836546
121-71-1,CC(=O)C1=CC(=CC=C1)O,472.22,0.0009796181414381073
121-71-1,CC(=O)C1=CC(=CC=C1)O,500.0,0.0007230720084985203
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],333.33,0.0005990851506950501
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],361.11,0.0005197840058576359
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],388.89,0.00046022362576548625
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],416.67,0.00041414917678762484
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],444.44,0.0003776135280271003
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],472.22,0.00034801090904200193
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],500.0,0.0003235394785737833
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,333.33,0.0041270972302526925
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,361.11,0.0021371586096564487
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,388.89,0.0012882119904661766
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,416.67,0.0008703937886332648
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,444.44,0.0006422339185475717
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,472.22,0.0005080776600989397
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,500.0,0.000425340539163241
123-08-0,C1=CC(=CC=C1C=O)O,416.67,0.0034516036772682217
123-08-0,C1=CC(=CC=C1C=O)O,444.44,0.0022582244630088167
123-08-0,C1=CC(=CC=C1C=O)O,472.22,0.0016166415370551788
123-08-0,C1=CC(=CC=C1C=O)O,500.0,0.0012011075329591097
123-19-3,CCCC(=O)CCC,250.0,0.0016732467712586008
123-19-3,CCCC(=O)CCC,277.78,0.0009781453300469396
123-19-3,CCCC(=O)CCC,305.56,0.0006376820740844832
123-19-3,CCCC(=O)CCC,333.33,0.0004507482544041394
123-19-3,CCCC(=O)CCC,361.11,0.00033876724560355005
123-19-3,CCCC(=O)CCC,388.89,0.00026692889706150216
123-19-3,CCCC(=O)CCC,416.67,0.00021817896677774214
123-19-3,CCCC(=O)CCC,444.44,8.611976543209877e-06
123-19-3,CCCC(=O)CCC,472.22,9.133270524691358e-06
123-19-3,CCCC(=O)CCC,500.0,9.649350000000001e-06
123-38-6,CCC=O,250.0,0.0005627878103538186
123-38-6,CCC=O,277.78,0.0003951998209849631
123-38-6,CCC=O,305.56,0.0002953925434462552
123-38-6,CCC=O,333.33,8.792588596386259e-06
123-38-6,CCC=O,361.11,9.512971076662447e-06
123-38-6,CCC=O,388.89,1.0221513265276798e-05
123-38-6,CCC=O,416.67,1.09187831638768e-05
123-38-6,CCC=O,444.44,1.1605342309173326e-05
123-38-6,CCC=O,472.22,1.2281732643138006e-05
123-38-6,CCC=O,500.0,1.294846967635333e-05
123-51-3,CC(C)CCO,250.0,0.024066822102173268
123-51-3,CC(C)CCO,277.78,0.0074147229226446155
123-51-3,CC(C)CCO,305.56,0.0028707311371782883
123-51-3,CC(C)CCO,333.33,0.0013175867452914292
123-51-3,CC(C)CCO,361.11,0.0006886017062540012
123-51-3,CC(C)CCO,388.89,0.0003981438554517335
123-51-3,CC(C)CCO,416.67,9.500774553150151e-06
123-51-3,CC(C)CCO,444.44,1.0104578185095979e-05
123-51-3,CC(C)CCO,472.22,1.0701553787610002e-05
123-51-3,CC(C)CCO,500.0,1.1292073329137067e-05
123-62-6,CCC(=O)OC(=O)CC,250.0,0.002539168606207306
123-62-6,CCC(=O)OC(=O)CC,277.78,0.001463010610441527
123-62-6,CCC(=O)OC(=O)CC,305.56,0.0009380359073287194
123-62-6,CCC(=O)OC(=O)CC,333.33,0.000651368292002842
123-62-6,CCC(=O)OC(=O)CC,361.11,0.0004806553839005674
123-62-6,CCC(=O)OC(=O)CC,388.89,0.0003717848562951159
123-62-6,CCC(=O)OC(=O)CC,416.67,0.0002983557588455488
123-62-6,CCC(=O)OC(=O)CC,444.44,8.769461728395063e-06
123-62-6,CCC(=O)OC(=O)CC,472.22,9.301457098765432e-06
123-62-6,CCC(=O)OC(=O)CC,500.0,9.828900000000002e-06
123-63-7,CC1OC(OC(O1)C)C,305.56,0.0009242731763815538
123-63-7,CC1OC(OC(O1)C)C,333.33,0.0005904894317314073
123-63-7,CC1OC(OC(O1)C)C,361.11,0.00041836428422120794
123-63-7,CC1OC(OC(O1)C)C,388.89,0.0003148198508399699
123-63-7,CC1OC(OC(O1)C)C,416.67,1.1092923611111112e-05
123-63-7,CC1OC(OC(O1)C)C,444.44,1.187779012345679e-05
123-63-7,CC1OC(OC(O1)C)C,472.22,1.2654398919753085e-05
123-63-7,CC1OC(OC(O1)C)C,500.0,1.342275e-05
123-66-0,CCCCCC(=O)OCC,250.0,0.0021680674838584083
123-66-0,CCCCCC(=O)OCC,277.78,0.001294326874202896
123-66-0,CCCCCC(=O)OCC,305.56,0.0008487940884289217
123-66-0,CCCCCC(=O)OCC,333.33,0.0005988754152807305
123-66-0,CCCCCC(=O)OCC,361.11,0.000447212028534636
123-66-0,CCCCCC(=O)OCC,388.89,0.0003487550538627812
123-66-0,CCCCCC(=O)OCC,416.67,0.00028104730008392427
123-66-0,CCCCCC(=O)OCC,444.44,8.70090213662271e-06
123-66-0,CCCCCC(=O)OCC,472.22,9.275175599877379e-06
123-66-0,CCCCCC(=O)OCC,500.0,9.826399872384549e-06
123-72-8,CCCC=O,250.0,0.0007700130839124789
123-72-8,CCCC=O,277.78,0.0005290313440574009
123-72-8,CCCC=O,305.56,0.0003886296350342153
123-72-8,CCCC=O,333.33,0.00030014079363048914
123-72-8,CCCC=O,361.11,8.363821879393314e-06
123-72-8,CCCC=O,388.89,8.985383693487453e-06
123-72-8,CCCC=O,416.67,9.599615245018401e-06
123-72-8,CCCC=O,444.44,1.0206954157644515e-05
123-72-8,CCCC=O,472.22,1.0807802418807381e-05
123-72-8,CCCC=O,500.0,1.1402528261194828e-05
123-75-1,C1CCNC1,250.0,0.0018216654770995097
123-75-1,C1CCNC1,277.78,0.0009820412418824218
123-75-1,C1CCNC1,305.56,0.0006356046832757189
123-75-1,C1CCNC1,333.33,0.0004601204043175888
123-75-1,C1CCNC1,361.11,9.607073375962966e-06
123-75-1,C1CCNC1,388.89,1.0456345641395675e-05
123-75-1,C1CCNC1,416.67,1.1260950031095035e-05
123-75-1,C1CCNC1,444.44,1.2029188210893716e-05
123-75-1,C1CCNC1,472.22,1.2767431100101428e-05
123-75-1,C1CCNC1,500.0,1.348064770443834e-05
123-86-4,CCCCOC(=O)C,250.0,0.0014978347156457254
123-86-4,CCCCOC(=O)C,277.78,0.0009135326360656378
123-86-4,CCCCOC(=O)C,305.56,0.000614702813855087
123-86-4,CCCCOC(=O)C,333.33,0.00044493166617183284
123-86-4,CCCCOC(=O)C,361.11,0.00034040626474726764
123-86-4,CCCCOC(=O)C,388.89,0.00027181405670013807
123-86-4,CCCCOC(=O)C,416.67,8.987225478771634e-06
123-86-4,CCCCOC(=O)C,444.44,9.561555081447099e-06
123-86-4,CCCCOC(=O)C,472.22,1.0128857371567365e-05
123-86-4,CCCCOC(=O)C,500.0,1.0689490991965386e-05
123-91-1,C1COCCO1,305.56,0.0010499570607727683
123-91-1,C1COCCO1,333.33,0.0007054316929523186
123-91-1,C1COCCO1,361.11,0.0005204730035466812
123-91-1,C1COCCO1,388.89,1.683336590303514e-05
123-91-1,C1COCCO1,416.67,1.8015022069068618e-05
123-91-1,C1COCCO1,444.44,1.9180372074381033e-05
123-91-1,C1COCCO1,472.22,2.033011175693959e-05
123-91-1,C1COCCO1,500.0,2.1464927542064232e-05
123-96-6,CCCCCCC(C)O,250.0,0.14289817956832532
123-96-6,CCCCCCC(C)O,277.78,0.0173721566014444
123-96-6,CCCCCCC(C)O,305.56,0.005530691738909289
