SMILES,method,T_K,surface_tension_Nm,Tc,Pc,Tb
C[C@@]12CC(=O)[C@H]3[C@@H](CC=C4CC5(CC[C@]34CI)OCCO5)[C@@H]1CCC21OCCO1,joback,300,0.061761134522762814,1364.0805264867356,1848334.539679676,1065.36
C[C@@]12CC(=O)[C@H]3[C@@H](CC=C4CC5(CC[C@]34CI)OCCO5)[C@@H]1CCC21OCCO1,joback,350,0.05823288575907118,1364.0805264867356,1848334.539679676,1065.36
C[C@@]12CC(=O)[C@H]3[C@@H](CC=C4CC5(CC[C@]34CI)OCCO5)[C@@H]1CCC21OCCO1,joback,400,0.05474309819614072,1364.0805264867356,1848334.539679676,1065.36
C[C@@]12CC(=O)[C@H]3[C@@H](CC=C4CC5(CC[C@]34CI)OCCO5)[C@@H]1CCC21OCCO1,joback,450,0.05129331571193841,1364.0805264867356,1848334.539679676,1065.36
C([C@@](C)(NCc1ccc(Cl)cc1)[C@@H](C=C)c1cc(C)cc(C)c1)(OC)=O,joback,250,0.04839203732522809,1142.7752155914777,1410125.1782221957,910.0899999999999
C([C@@](C)(NCc1ccc(Cl)cc1)[C@@H](C=C)c1cc(C)cc(C)c1)(OC)=O,joback,300,0.04510048706887787,1142.7752155914777,1410125.1782221957,910.0899999999999
C([C@@](C)(NCc1ccc(Cl)cc1)[C@@H](C=C)c1cc(C)cc(C)c1)(OC)=O,joback,350,0.04185207001572096,1142.7752155914777,1410125.1782221957,910.0899999999999
C([C@@](C)(NCc1ccc(Cl)cc1)[C@@H](C=C)c1cc(C)cc(C)c1)(OC)=O,joback,400,0.03864888996018422,1142.7752155914777,1410125.1782221957,910.0899999999999
C([C@@](C)(NCc1ccc(Cl)cc1)[C@@H](C=C)c1cc(C)cc(C)c1)(OC)=O,joback,450,0.03549330113643384,1142.7752155914777,1410125.1782221957,910.0899999999999
COC(=O)c1cn(C#CC(C)(C)OCc2ccccc2)c2ccccc12,joback,250,0.05564203134747049,1115.9902306960796,1796983.6192364215,871.4300000000001
COC(=O)c1cn(C#CC(C)(C)OCc2ccccc2)c2ccccc12,joback,300,0.05174106696037604,1115.9902306960796,1796983.6192364215,871.4300000000001
COC(=O)c1cn(C#CC(C)(C)OCc2ccccc2)c2ccccc12,joback,350,0.047892890089731355,1115.9902306960796,1796983.6192364215,871.4300000000001
COC(=O)c1cn(C#CC(C)(C)OCc2ccccc2)c2ccccc12,joback,400,0.044100165030960856,1115.9902306960796,1796983.6192364215,871.4300000000001
COC(=O)c1cn(C#CC(C)(C)OCc2ccccc2)c2ccccc12,joback,450,0.04036588506882486,1115.9902306960796,1796983.6192364215,871.4300000000001
CC(C)(C)c1ccc(C(C)(C(=O)OCC=C)c2ccc([N+](=O)[O-])cc2)cc1,joback,250,0.0518624086337246,1219.2013875202017,1478152.6816424222,966.56
CC(C)(C)c1ccc(C(C)(C(=O)OCC=C)c2ccc([N+](=O)[O-])cc2)cc1,joback,300,0.048611326240375875,1219.2013875202017,1478152.6816424222,966.56
CC(C)(C)c1ccc(C(C)(C(=O)OCC=C)c2ccc([N+](=O)[O-])cc2)cc1,joback,350,0.045399322716557326,1219.2013875202017,1478152.6816424222,966.56
CC(C)(C)c1ccc(C(C)(C(=O)OCC=C)c2ccc([N+](=O)[O-])cc2)cc1,joback,400,0.042228137216438484,1219.2013875202017,1478152.6816424222,966.56
CC(C)(C)c1ccc(C(C)(C(=O)OCC=C)c2ccc([N+](=O)[O-])cc2)cc1,joback,450,0.039099696670952526,1219.2013875202017,1478152.6816424222,966.56
CC(=O)Cc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1N2,joback,250,0.07615448043700722,1213.5701553485012,2143347.0507544577,960.6099999999999
CC(=O)Cc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1N2,joback,300,0.07135287577771122,1213.5701553485012,2143347.0507544577,960.6099999999999
CC(=O)Cc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1N2,joback,350,0.06660934159270265,1213.5701553485012,2143347.0507544577,960.6099999999999
CC(=O)Cc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1N2,joback,400,0.061926479012622215,1213.5701553485012,2143347.0507544577,960.6099999999999
CC(=O)Cc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1N2,joback,450,0.05730717195020837,1213.5701553485012,2143347.0507544577,960.6099999999999
CC(=O)C[C@@]1(O)C(=O)Nc2cc(Br)cc(Br)c21,joback,250,0.14796330447527645,1146.8080281279342,4691311.690748733,894.6200000000001
CC(=O)C[C@@]1(O)C(=O)Nc2cc(Br)cc(Br)c21,joback,300,0.1379440399749077,1146.8080281279342,4691311.690748733,894.6200000000001
CC(=O)C[C@@]1(O)C(=O)Nc2cc(Br)cc(Br)c21,joback,350,0.12805544831165866,1146.8080281279342,4691311.690748733,894.6200000000001
CC(=O)C[C@@]1(O)C(=O)Nc2cc(Br)cc(Br)c21,joback,400,0.1183038708558587,1146.8080281279342,4691311.690748733,894.6200000000001
CC(=O)C[C@@]1(O)C(=O)Nc2cc(Br)cc(Br)c21,joback,450,0.10869639980333963,1146.8080281279342,4691311.690748733,894.6200000000001
N(C)(C(CCn1cncn1)n1cncn1)S(=O)(=O)c1ccc(C)cc1,joback,250,0.10345133807088074,1068.5234355081775,3419855.682090214,833.1400000000001
N(C)(C(CCn1cncn1)n1cncn1)S(=O)(=O)c1ccc(C)cc1,joback,300,0.09578091855311661,1068.5234355081775,3419855.682090214,833.1400000000001
N(C)(C(CCn1cncn1)n1cncn1)S(=O)(=O)c1ccc(C)cc1,joback,350,0.08822066679487067,1068.5234355081775,3419855.682090214,833.1400000000001
N(C)(C(CCn1cncn1)n1cncn1)S(=O)(=O)c1ccc(C)cc1,joback,400,0.08077650877532043,1068.5234355081775,3419855.682090214,833.1400000000001
N(C)(C(CCn1cncn1)n1cncn1)S(=O)(=O)c1ccc(C)cc1,joback,450,0.07345515400590365,1068.5234355081775,3419855.682090214,833.1400000000001
CO[C@]1(OC)CCC(=O)C2=C1O[C@@]1(C(=O)OC)C[C@@H]3CC[C@@]21CC3O,joback,250,0.08099212307562648,1179.6521956190643,2155304.3332824684,946.3900000000001
CO[C@]1(OC)CCC(=O)C2=C1O[C@@]1(C(=O)OC)C[C@@H]3CC[C@@]21CC3O,joback,300,0.0757003397829234,1179.6521956190643,2155304.3332824684,946.3900000000001
CO[C@]1(OC)CCC(=O)C2=C1O[C@@]1(C(=O)OC)C[C@@H]3CC[C@@]21CC3O,joback,350,0.07047500960614594,1179.6521956190643,2155304.3332824684,946.3900000000001
CO[C@]1(OC)CCC(=O)C2=C1O[C@@]1(C(=O)OC)C[C@@H]3CC[C@@]21CC3O,joback,400,0.06531923030913031,1179.6521956190643,2155304.3332824684,946.3900000000001
CO[C@]1(OC)CCC(=O)C2=C1O[C@@]1(C(=O)OC)C[C@@H]3CC[C@@]21CC3O,joback,450,0.06023645103195377,1179.6521956190643,2155304.3332824684,946.3900000000001
CC(OC(N[C@H](C(OC(C)(C)C)=O)CC1=NN=C([H])N=N1)=O)(C)C,joback,250,0.07305626603394834,1167.5622506669743,2147321.731497173,921.1099999999999
CC(OC(N[C@H](C(OC(C)(C)C)=O)CC1=NN=C([H])N=N1)=O)(C)C,joback,300,0.06822048874226497,1167.5622506669743,2147321.731497173,921.1099999999999
CC(OC(N[C@H](C(OC(C)(C)C)=O)CC1=NN=C([H])N=N1)=O)(C)C,joback,350,0.06344627981007778,1167.5622506669743,2147321.731497173,921.1099999999999
CC(OC(N[C@H](C(OC(C)(C)C)=O)CC1=NN=C([H])N=N1)=O)(C)C,joback,400,0.05873655154853916,1167.5622506669743,2147321.731497173,921.1099999999999
CC(OC(N[C@H](C(OC(C)(C)C)=O)CC1=NN=C([H])N=N1)=O)(C)C,joback,450,0.05409455179565498,1167.5622506669743,2147321.731497173,921.1099999999999
O([C@H](C(C)C)[C@H](C)CO)[Si](C)(C)C(C)(C)C,joback,250,0.03689077223057883,784.9556931346854,1641760.0718696888,608.49
O([C@H](C(C)C)[C@H](C)CO)[Si](C)(C)C(C)(C)C,joback,300,0.03272139629199197,784.9556931346854,1641760.0718696888,608.49
O([C@H](C(C)C)[C@H](C)CO)[Si](C)(C)C(C)(C)C,joback,350,0.028646608994436305,784.9556931346854,1641760.0718696888,608.49
O([C@H](C(C)C)[C@H](C)CO)[Si](C)(C)C(C)(C)C,joback,400,0.02467479501365631,784.9556931346854,1641760.0718696888,608.49
O([C@H](C(C)C)[C@H](C)CO)[Si](C)(C)C(C)(C)C,joback,450,0.020816262311615166,784.9556931346854,1641760.0718696888,608.49
CC[Si]1(CC)Oc2ccc(C(C)(C)C)cc2-n2cccc21,joback,250,0.041397907028574744,928.6316596940429,1737558.7750975164,707.49
CC[Si]1(CC)Oc2ccc(C(C)(C)C)cc2-n2cccc21,joback,300,0.037701126338006895,928.6316596940429,1737558.7750975164,707.49
CC[Si]1(CC)Oc2ccc(C(C)(C)C)cc2-n2cccc21,joback,350,0.034069172757813265,928.6316596940429,1737558.7750975164,707.49
CC[Si]1(CC)Oc2ccc(C(C)(C)C)cc2-n2cccc21,joback,400,0.030506371910575415,928.6316596940429,1737558.7750975164,707.49
CC[Si]1(CC)Oc2ccc(C(C)(C)C)cc2-n2cccc21,joback,450,0.02701777223269879,928.6316596940429,1737558.7750975164,707.49
CCOC(=O)C1Cc2ccc(Br)cc2C1=O,joback,250,0.06640697746533217,954.0718336483932,2986055.122577562,709.74
CCOC(=O)C1Cc2ccc(Br)cc2C1=O,joback,300,0.060689416640168026,954.0718336483932,2986055.122577562,709.74
CCOC(=O)C1Cc2ccc(Br)cc2C1=O,joback,350,0.055068245968422545,954.0718336483932,2986055.122577562,709.74
CCOC(=O)C1Cc2ccc(Br)cc2C1=O,joback,400,0.04954962756628137,954.0718336483932,2986055.122577562,709.74
CCOC(=O)C1Cc2ccc(Br)cc2C1=O,joback,450,0.04414070607740099,954.0718336483932,2986055.122577562,709.74
N(/N=C1/c2ccc(Cl)cc2CCC1Cl)C(=O)OC(C)(C)C,joback,250,0.05358200866190301,1091.1926817051324,1784857.235516731,849.6299999999999
N(/N=C1/c2ccc(Cl)cc2CCC1Cl)C(=O)OC(C)(C)C,joback,300,0.04971548908543298,1091.1926817051324,1784857.235516731,849.6299999999999
N(/N=C1/c2ccc(Cl)cc2CCC1Cl)C(=O)OC(C)(C)C,joback,350,0.045902921186248086,1091.1926817051324,1784857.235516731,849.6299999999999
N(/N=C1/c2ccc(Cl)cc2CCC1Cl)C(=O)OC(C)(C)C,joback,400,0.04214711869715938,1091.1926817051324,1784857.235516731,849.6299999999999
N(/N=C1/c2ccc(Cl)cc2CCC1Cl)C(=O)OC(C)(C)C,joback,450,0.03845125521800805,1091.1926817051324,1784857.235516731,849.6299999999999
COc1ccc2c(c1)[C@]1(C3=Cc4ccccc4CC3)CCN(C(=O)OC(C)(C)C)C1N2C(=O)OC(C)(C)C,joback,250,0.046170425290379555,1419.9382942965829,1050045.5929796472,1159.4599999999998
COc1ccc2c(c1)[C@]1(C3=Cc4ccccc4CC3)CCN(C(=O)OC(C)(C)C)C1N2C(=O)OC(C)(C)C,joback,300,0.043770318895174715,1419.9382942965829,1050045.5929796472,1159.4599999999998
COc1ccc2c(c1)[C@]1(C3=Cc4ccccc4CC3)CCN(C(=O)OC(C)(C)C)C1N2C(=O)OC(C)(C)C,joback,350,0.04139391362678915,1419.9382942965829,1050045.5929796472,1159.4599999999998
COc1ccc2c(c1)[C@]1(C3=Cc4ccccc4CC3)CCN(C(=O)OC(C)(C)C)C1N2C(=O)OC(C)(C)C,joback,400,0.03904206709667128,1419.9382942965829,1050045.5929796472,1159.4599999999998
COc1ccc2c(c1)[C@]1(C3=Cc4ccccc4CC3)CCN(C(=O)OC(C)(C)C)C1N2C(=O)OC(C)(C)C,joback,450,0.036715711340675826,1419.9382942965829,1050045.5929796472,1159.4599999999998
C(c1cccc(C(=O)OCc2ccc(C=O)o2)c1)(F)(F)F,joback,250,0.04876916972590968,848.4600552722405,2340556.0552642727,635.98
C(c1cccc(C(=O)OCc2ccc(C=O)o2)c1)(F)(F)F,joback,300,0.0438364281462145,848.4600552722405,2340556.0552642727,635.98
C(c1cccc(C(=O)OCc2ccc(C=O)o2)c1)(F)(F)F,joback,350,0.03900273320382476,848.4600552722405,2340556.0552642727,635.98
C(c1cccc(C(=O)OCc2ccc(C=O)o2)c1)(F)(F)F,joback,400,0.034275751179526914,848.4600552722405,2340556.0552642727,635.98
C(c1cccc(C(=O)OCc2ccc(C=O)o2)c1)(F)(F)F,joback,450,0.02966465795019817,848.4600552722405,2340556.0552642727,635.98
c1(C(=O)Cc2ccc(-c3ccccc3)cc2)ccccc1,joback,250,0.05717051693133697,1057.9363438576308,2274066.3877296834,796.0899999999999
c1(C(=O)Cc2ccc(-c3ccccc3)cc2)ccccc1,joback,300,0.05287644902134865,1057.9363438576308,2274066.3877296834,796.0899999999999
c1(C(=O)Cc2ccc(-c3ccccc3)cc2)ccccc1,joback,350,0.04864491170351529,1057.9363438576308,2274066.3877296834,796.0899999999999
c1(C(=O)Cc2ccc(-c3ccccc3)cc2)ccccc1,joback,400,0.044479318594531726,1057.9363438576308,2274066.3877296834,796.0899999999999
c1(C(=O)Cc2ccc(-c3ccccc3)cc2)ccccc1,joback,450,0.04038354189946444,1057.9363438576308,2274066.3877296834,796.0899999999999
C=C(C)C[C@H](OC)[C@@H](COCc1ccccc1)OCOCC[Si](C)(C)C,joback,250,0.03411734623095898,989.0143528227691,1090657.1689331976,793.52
C=C(C)C[C@H](OC)[C@@H](COCc1ccccc1)OCOCC[Si](C)(C)C,joback,300,0.03131768238046299,989.0143528227691,1090657.1689331976,793.52
C=C(C)C[C@H](OC)[C@@H](COCc1ccccc1)OCOCC[Si](C)(C)C,joback,350,0.028562838821637754,989.0143528227691,1090657.1689331976,793.52
C=C(C)C[C@H](OC)[C@@H](COCc1ccccc1)OCOCC[Si](C)(C)C,joback,400,0.0258555249263248,989.0143528227691,1090657.1689331976,793.52
C=C(C)C[C@H](OC)[C@@H](COCc1ccccc1)OCOCC[Si](C)(C)C,joback,450,0.023198856504461494,989.0143528227691,1090657.1689331976,793.52
[Si](C#C[C@]12CCCN3CC[C@@]4(C5=CC=C(OC)C=C5N(C)C4[C@](C(OC)=O)(O)C1)[C@@H]32)(C)(C)C(C)(C)C,joback,250,0.04943235686554368,1376.1133659578338,1134434.9680049631,1123.37
[Si](C#C[C@]12CCCN3CC[C@@]4(C5=CC=C(OC)C=C5N(C)C4[C@](C(OC)=O)(O)C1)[C@@H]32)(C)(C)C(C)(C)C,joback,300,0.046763186771171715,1376.1133659578338,1134434.9680049631,1123.37
[Si](C#C[C@]12CCCN3CC[C@@]4(C5=CC=C(OC)C=C5N(C)C4[C@](C(OC)=O)(O)C1)[C@@H]32)(C)(C)C(C)(C)C,joback,350,0.044121443393517444,1376.1133659578338,1134434.9680049631,1123.37
[Si](C#C[C@]12CCCN3CC[C@@]4(C5=CC=C(OC)C=C5N(C)C4[C@](C(OC)=O)(O)C1)[C@@H]32)(C)(C)C(C)(C)C,joback,400,0.041508161372296695,1376.1133659578338,1134434.9680049631,1123.37
[Si](C#C[C@]12CCCN3CC[C@@]4(C5=CC=C(OC)C=C5N(C)C4[C@](C(OC)=O)(O)C1)[C@@H]32)(C)(C)C(C)(C)C,joback,450,0.03892446915258669,1376.1133659578338,1134434.9680049631,1123.37
O(C)c1ccc(S)c(N)c1,joback,250,0.06376930093218013,803.7021723175975,4534684.669364803,554.21
O(C)c1ccc(S)c(N)c1,joback,300,0.0568035378156158,803.7021723175975,4534684.669364803,554.21
O(C)c1ccc(S)c(N)c1,joback,350,0.0499899695384799,803.7021723175975,4534684.669364803,554.21
O(C)c1ccc(S)c(N)c1,joback,400,0.04334153231710032,803.7021723175975,4534684.669364803,554.21
O(C)c1ccc(S)c(N)c1,joback,450,0.03687399188484324,803.7021723175975,4534684.669364803,554.21
N1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1c1ccc(Cl)cc1CCBr,joback,250,0.09114320524224177,1126.4108492905973,2817333.13499308,883.3199999999999
N1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1c1ccc(Cl)cc1CCBr,joback,300,0.08482879304144166,1126.4108492905973,2817333.13499308,883.3199999999999
N1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1c1ccc(Cl)cc1CCBr,joback,350,0.07859875555529913,1126.4108492905973,2817333.13499308,883.3199999999999
N1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1c1ccc(Cl)cc1CCBr,joback,400,0.07245729445122444,1126.4108492905973,2817333.13499308,883.3199999999999
N1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1c1ccc(Cl)cc1CCBr,joback,450,0.06640912280262519,1126.4108492905973,2817333.13499308,883.3199999999999
N(CC1N(c2ccccc2)N=C(c2ccc(C)cc2)C1(C)C)c1ccccc1,joback,250,0.059234451371495626,1245.1130909265082,1679656.006449879,983.6499999999999
N(CC1N(c2ccccc2)N=C(c2ccc(C)cc2)C1(C)C)c1ccccc1,joback,300,0.055617370415207396,1245.1130909265082,1679656.006449879,983.6499999999999
N(CC1N(c2ccccc2)N=C(c2ccc(C)cc2)C1(C)C)c1ccccc1,joback,350,0.052042581703752186,1245.1130909265082,1679656.006449879,983.6499999999999
N(CC1N(c2ccccc2)N=C(c2ccc(C)cc2)C1(C)C)c1ccccc1,joback,400,0.04851191314132253,1245.1130909265082,1679656.006449879,983.6499999999999
N(CC1N(c2ccccc2)N=C(c2ccc(C)cc2)C1(C)C)c1ccccc1,joback,450,0.045027383959345225,1245.1130909265082,1679656.006449879,983.6499999999999
O=C(Nc1c(F)cccc1F)c1ccc2ccccc2c1,joback,250,0.06662244966868283,1015.9737007398705,2495007.4900124846,778.4199999999998
O=C(Nc1c(F)cccc1F)c1ccc2ccccc2c1,joback,300,0.061346383732044533,1015.9737007398705,2495007.4900124846,778.4199999999998
O=C(Nc1c(F)cccc1F)c1ccc2ccccc2c1,joback,350,0.05615162272868377,1015.9737007398705,2495007.4900124846,778.4199999999998
O=C(Nc1c(F)cccc1F)c1ccc2ccccc2c1,joback,400,0.05104288349298814,1015.9737007398705,2495007.4900124846,778.4199999999998
O=C(Nc1c(F)cccc1F)c1ccc2ccccc2c1,joback,450,0.0460255595580194,1015.9737007398705,2495007.4900124846,778.4199999999998
O=c1[nH]cnc2cc(C(F)(F)F)ccc12,joback,250,0.06741489472378649,867.7649356911711,3848308.8991373642,621.65
O=c1[nH]cnc2cc(C(F)(F)F)ccc12,joback,300,0.060807295551793324,867.7649356911711,3848308.8991373642,621.65
O=c1[nH]cnc2cc(C(F)(F)F)ccc12,joback,350,0.05432789554643159,867.7649356911711,3848308.8991373642,621.65
O=c1[nH]cnc2cc(C(F)(F)F)ccc12,joback,400,0.04798624922754445,867.7649356911711,3848308.8991373642,621.65
O=c1[nH]cnc2cc(C(F)(F)F)ccc12,joback,450,0.04179371499176918,867.7649356911711,3848308.8991373642,621.65
S(N(Cc1ccccc1)c1ccccc1)(c1ccc(C)cc1)(=O)=O,joback,250,0.05930999635829397,961.5688962620036,2365667.913215946,733.6600000000001
S(N(Cc1ccccc1)c1ccccc1)(c1ccc(C)cc1)(=O)=O,joback,300,0.05425683940999329,961.5688962620036,2365667.913215946,733.6600000000001
S(N(Cc1ccccc1)c1ccccc1)(c1ccc(C)cc1)(=O)=O,joback,350,0.04928791275734807,961.5688962620036,2365667.913215946,733.6600000000001
S(N(Cc1ccccc1)c1ccccc1)(c1ccc(C)cc1)(=O)=O,joback,400,0.04440853546041546,961.5688962620036,2365667.913215946,733.6600000000001
S(N(Cc1ccccc1)c1ccccc1)(c1ccc(C)cc1)(=O)=O,joback,450,0.03962486339100967,961.5688962620036,2365667.913215946,733.6600000000001
O=C1CCc2ccc(Cl)cc2CC1,joback,250,0.052677803168193094,871.1033073510251,3220981.2139491667,613.1199999999999
O=C1CCc2ccc(Cl)cc2CC1,joback,300,0.04754213421936495,871.1033073510251,3220981.2139491667,613.1199999999999
O=C1CCc2ccc(Cl)cc2CC1,joback,350,0.04250552825958436,871.1033073510251,3220981.2139491667,613.1199999999999
O=C1CCc2ccc(Cl)cc2CC1,joback,400,0.037575321260287314,871.1033073510251,3220981.2139491667,613.1199999999999
O=C1CCc2ccc(Cl)cc2CC1,joback,450,0.03276022441267058,871.1033073510251,3220981.2139491667,613.1199999999999
C#Cc1cc2ccc(Cl)c3c2n1C(=O)NC31C(=O)N(C)c2ccccc21,joback,250,0.09630142089659019,1264.5300093727467,2808382.1219517468,988.23
C#Cc1cc2ccc(Cl)c3c2n1C(=O)NC31C(=O)N(C)c2ccccc21,joback,300,0.09053279989859742,1264.5300093727467,2808382.1219517468,988.23
C#Cc1cc2ccc(Cl)c3c2n1C(=O)NC31C(=O)N(C)c2ccccc21,joback,350,0.08483027665659361,1264.5300093727467,2808382.1219517468,988.23
C#Cc1cc2ccc(Cl)c3c2n1C(=O)NC31C(=O)N(C)c2ccccc21,joback,400,0.07919664756440713,1264.5300093727467,2808382.1219517468,988.23
C#Cc1cc2ccc(Cl)c3c2n1C(=O)NC31C(=O)N(C)c2ccccc21,joback,450,0.07363499516229582,1264.5300093727467,2808382.1219517468,988.23
O(C)C(CNC(C1C(I)=CC=CC=1)=O)OC,joback,250,0.06393061459716089,960.3208753706776,2684635.8291497757,724.52
O(C)C(CNC(C1C(I)=CC=CC=1)=O)OC,joback,300,0.05847429359553465,960.3208753706776,2684635.8291497757,724.52
O(C)C(CNC(C1C(I)=CC=CC=1)=O)OC,joback,350,0.053109093914552874,960.3208753706776,2684635.8291497757,724.52
O(C)C(CNC(C1C(I)=CC=CC=1)=O)OC,joback,400,0.047840781484809435,960.3208753706776,2684635.8291497757,724.52
O(C)C(CNC(C1C(I)=CC=CC=1)=O)OC,joback,450,0.042676031366967355,960.3208753706776,2684635.8291497757,724.52
c1([Si](C)(C)C)ccccc1-c1cc(Br)ccc1[Si](C)(C)C,joback,250,0.037345988855984925,996.375201124862,1600000.0,748.7
c1([Si](C)(C)C)ccccc1-c1cc(Br)ccc1[Si](C)(C)C,joback,300,0.03431137166796855,996.375201124862,1600000.0,748.7
c1([Si](C)(C)C)ccccc1-c1cc(Br)ccc1[Si](C)(C)C,joback,350,0.03132482596387599,996.375201124862,1600000.0,748.7
c1([Si](C)(C)C)ccccc1-c1cc(Br)ccc1[Si](C)(C)C,joback,400,0.028389224715706998,996.375201124862,1600000.0,748.7
c1([Si](C)(C)C)ccccc1-c1cc(Br)ccc1[Si](C)(C)C,joback,450,0.025507866570858132,996.375201124862,1600000.0,748.7
[N+]([O-])(=O)[C@H]1[C@H]2[C@H](C(OC3C2=CC(Cl)=CC=3)=O)CC[C@H]1CC(C1C=CC=CC=1)=O,joback,250,0.0699030829629423,1312.0083752390485,1787877.2979810396,1048.9
[N+]([O-])(=O)[C@H]1[C@H]2[C@H](C(OC3C2=CC(Cl)=CC=3)=O)CC[C@H]1CC(C1C=CC=CC=1)=O,joback,300,0.06590195669772252,1312.0083752390485,1787877.2979810396,1048.9
[N+]([O-])(=O)[C@H]1[C@H]2[C@H](C(OC3C2=CC(Cl)=CC=3)=O)CC[C@H]1CC(C1C=CC=CC=1)=O,joback,350,0.06194453532013418,1312.0083752390485,1787877.2979810396,1048.9
[N+]([O-])(=O)[C@H]1[C@H]2[C@H](C(OC3C2=CC(Cl)=CC=3)=O)CC[C@H]1CC(C1C=CC=CC=1)=O,joback,400,0.058032576959528195,1312.0083752390485,1787877.2979810396,1048.9
[N+]([O-])(=O)[C@H]1[C@H]2[C@H](C(OC3C2=CC(Cl)=CC=3)=O)CC[C@H]1CC(C1C=CC=CC=1)=O,joback,450,0.05416801031295856,1312.0083752390485,1787877.2979810396,1048.9
c1(C(=O)/N=S(/c2ccc(C)cc2)c2ccc(C)c(C)c2)ccccc1,joback,250,0.049729662770966826,1188.9836486053223,1567232.0613051031,927.1099999999999
c1(C(=O)/N=S(/c2ccc(C)cc2)c2ccc(C)c(C)c2)ccccc1,joback,300,0.046512567320798406,1188.9836486053223,1567232.0613051031,927.1099999999999
c1(C(=O)/N=S(/c2ccc(C)cc2)c2ccc(C)c(C)c2)ccccc1,joback,350,0.04333544967014586,1188.9836486053223,1567232.0613051031,927.1099999999999
c1(C(=O)/N=S(/c2ccc(C)cc2)c2ccc(C)c(C)c2)ccccc1,joback,400,0.04020015277774301,1188.9836486053223,1567232.0613051031,927.1099999999999
c1(C(=O)/N=S(/c2ccc(C)cc2)c2ccc(C)c(C)c2)ccccc1,joback,450,0.03710872618280292,1188.9836486053223,1567232.0613051031,927.1099999999999
CC1(C)OB(c2cc3cc(Br)ccc3n2C)OC1(C)C,joback,250,0.05685232927435531,977.9503996308645,2467814.150890548,730.74
CC1(C)OB(c2cc3cc(Br)ccc3n2C)OC1(C)C,joback,300,0.05211669522255937,977.9503996308645,2467814.150890548,730.74
CC1(C)OB(c2cc3cc(Br)ccc3n2C)OC1(C)C,joback,350,0.047458103840887854,977.9503996308645,2467814.150890548,730.74
CC1(C)OB(c2cc3cc(Br)ccc3n2C)OC1(C)C,joback,400,0.04288129398848862,977.9503996308645,2467814.150890548,730.74
CC1(C)OB(c2cc3cc(Br)ccc3n2C)OC1(C)C,joback,450,0.03839172898103952,977.9503996308645,2467814.150890548,730.74
C(C(C(OC)=O)(F)C/C=C/CC1CO1)(OC)=O,joback,250,0.045910452648694734,794.804621881157,2231301.6365035595,601.6099999999999
C(C(C(OC)=O)(F)C/C=C/CC1CO1)(OC)=O,joback,300,0.04081446298511623,794.804621881157,2231301.6365035595,601.6099999999999
C(C(C(OC)=O)(F)C/C=C/CC1CO1)(OC)=O,joback,350,0.035831801205384685,794.804621881157,2231301.6365035595,601.6099999999999
C(C(C(OC)=O)(F)C/C=C/CC1CO1)(OC)=O,joback,400,0.030972291688819077,794.804621881157,2231301.6365035595,601.6099999999999
C(C(C(OC)=O)(F)C/C=C/CC1CO1)(OC)=O,joback,450,0.02624795611071437,794.804621881157,2231301.6365035595,601.6099999999999
c1(/C(Br)=C2/CO[C@]3(CC)C=CC(=O)[C@@H](Br)C23)ccccc1,joback,250,0.07250198815477428,1151.9874839970655,2662517.3995512063,869.8700000000001
c1(/C(Br)=C2/CO[C@]3(CC)C=CC(=O)[C@@H](Br)C23)ccccc1,joback,300,0.06762056200090762,1151.9874839970655,2662517.3995512063,869.8700000000001
c1(/C(Br)=C2/CO[C@]3(CC)C=CC(=O)[C@@H](Br)C23)ccccc1,joback,350,0.06280241527431864,1151.9874839970655,2662517.3995512063,869.8700000000001
c1(/C(Br)=C2/CO[C@]3(CC)C=CC(=O)[C@@H](Br)C23)ccccc1,joback,400,0.05805059909285292,1151.9874839970655,2662517.3995512063,869.8700000000001
c1(/C(Br)=C2/CO[C@]3(CC)C=CC(=O)[C@@H](Br)C23)ccccc1,joback,450,0.0533685233499326,1151.9874839970655,2662517.3995512063,869.8700000000001
C(c1ccc(-c2ccc(OC)cc2C)cc1)#N,joback,250,0.05392822053696926,981.1594314050382,2304737.456984956,735.6000000000001
C(c1ccc(-c2ccc(OC)cc2C)cc1)#N,joback,300,0.04945571516119778,981.1594314050382,2304737.456984956,735.6000000000001
C(c1ccc(-c2ccc(OC)cc2C)cc1)#N,joback,350,0.04505563114447055,981.1594314050382,2304737.456984956,735.6000000000001
C(c1ccc(-c2ccc(OC)cc2C)cc1)#N,joback,400,0.04073240055203287,981.1594314050382,2304737.456984956,735.6000000000001
C(c1ccc(-c2ccc(OC)cc2C)cc1)#N,joback,450,0.03649112927315457,981.1594314050382,2304737.456984956,735.6000000000001
