SMILES,method,T_K,viscosity_Pas,Tc,Pc,Tb
O(CCc1ccccc1/C=C/CCCCCl)[Si](C(C)(C)C)(C)C,joback,350,0.0006422667417658938,956.3301411477023,1168821.6816421943,751.04
O(CCc1ccccc1/C=C/CCCCCl)[Si](C(C)(C)C)(C)C,joback,400,0.0005643330310463259,956.3301411477023,1168821.6816421943,751.04
O(CCc1ccccc1/C=C/CCCCCl)[Si](C(C)(C)C)(C)C,joback,450,0.0004914308134399146,956.3301411477023,1168821.6816421943,751.04
C(=Cc1cc(C)c(N)c(C(=O)OC)c1)C(=O)OCC,joback,250,0.0013650170993668538,972.2068293732635,2149313.2192005026,754.6700000000001
C(=Cc1cc(C)c(N)c(C(=O)OC)c1)C(=O)OCC,joback,300,0.0012166583286809995,972.2068293732635,2149313.2192005026,754.6700000000001
C(=Cc1cc(C)c(N)c(C(=O)OC)c1)C(=O)OCC,joback,350,0.001076775632538528,972.2068293732635,2149313.2192005026,754.6700000000001
C(=Cc1cc(C)c(N)c(C(=O)OC)c1)C(=O)OCC,joback,400,0.0009453690109394384,972.2068293732635,2149313.2192005026,754.6700000000001
C(=Cc1cc(C)c(N)c(C(=O)OC)c1)C(=O)OCC,joback,450,0.0008224384638837312,972.2068293732635,2149313.2192005026,754.6700000000001
N(C1(C2(N=[N+]=[N-])C(=O)C=Cc3ccccc32)C(=O)C=Cc2ccccc21)=[N+]=[N-],joback,250,0.0015095001302682432,1483.605200824929,1647094.7883285542,1173.98
N(C1(C2(N=[N+]=[N-])C(=O)C=Cc3ccccc32)C(=O)C=Cc2ccccc21)=[N+]=[N-],joback,300,0.0014103859750832452,1483.605200824929,1647094.7883285542,1173.98
N(C1(C2(N=[N+]=[N-])C(=O)C=Cc3ccccc32)C(=O)C=Cc2ccccc21)=[N+]=[N-],joback,350,0.0013146192001358087,1483.605200824929,1647094.7883285542,1173.98
N(C1(C2(N=[N+]=[N-])C(=O)C=Cc3ccccc32)C(=O)C=Cc2ccccc21)=[N+]=[N-],joback,400,0.0012221998054259338,1483.605200824929,1647094.7883285542,1173.98
N(C1(C2(N=[N+]=[N-])C(=O)C=Cc3ccccc32)C(=O)C=Cc2ccccc21)=[N+]=[N-],joback,450,0.0011331277909536206,1483.605200824929,1647094.7883285542,1173.98
CN(C)[C@H](c1ccc2ccccc2c1)c1c(F)cc(F)c(F)c1F,joback,250,0.0012276308378776047,951.7901896858068,1759492.815638935,740.6400000000001
CN(C)[C@H](c1ccc2ccccc2c1)c1c(F)cc(F)c(F)c1F,joback,300,0.001091633545524785,951.7901896858068,1759492.815638935,740.6400000000001
CN(C)[C@H](c1ccc2ccccc2c1)c1c(F)cc(F)c(F)c1F,joback,350,0.0009635780361467531,951.7901896858068,1759492.815638935,740.6400000000001
CN(C)[C@H](c1ccc2ccccc2c1)c1c(F)cc(F)c(F)c1F,joback,400,0.0008434643097435091,951.7901896858068,1759492.815638935,740.6400000000001
CN(C)[C@H](c1ccc2ccccc2c1)c1c(F)cc(F)c(F)c1F,joback,450,0.0007312923663150526,951.7901896858068,1759492.815638935,740.6400000000001
C[C@H](Cc1ccccc1Br)c1cc2ccccc2n1-c1nccc2ccccc12,joback,250,0.001941505665240184,1327.4889550023056,1913584.074081728,1051.58
C[C@H](Cc1ccccc1Br)c1cc2ccccc2n1-c1nccc2ccccc12,joback,300,0.0017956117981518024,1327.4889550023056,1913584.074081728,1051.58
C[C@H](Cc1ccccc1Br)c1cc2ccccc2n1-c1nccc2ccccc12,joback,350,0.0016553759844840268,1327.4889550023056,1913584.074081728,1051.58
C[C@H](Cc1ccccc1Br)c1cc2ccccc2n1-c1nccc2ccccc12,joback,400,0.001520798224236859,1327.4889550023056,1913584.074081728,1051.58
C[C@H](Cc1ccccc1Br)c1cc2ccccc2n1-c1nccc2ccccc12,joback,450,0.0013918785174102978,1327.4889550023056,1913584.074081728,1051.58
c1ccc(C(OC(CCC2CCCCC2)CCc2ccccc2)=O)cc1,joback,250,0.0011324013178251532,1115.9429314238785,1432631.095773681,879.4099999999999
c1ccc(C(OC(CCC2CCCCC2)CCc2ccccc2)=O)cc1,joback,300,0.0010294160816925325,1115.9429314238785,1432631.095773681,879.4099999999999
c1ccc(C(OC(CCC2CCCCC2)CCc2ccccc2)=O)cc1,joback,350,0.000931319776910107,1115.9429314238785,1432631.095773681,879.4099999999999
c1ccc(C(OC(CCC2CCCCC2)CCc2ccccc2)=O)cc1,joback,400,0.0008381124034778759,1115.9429314238785,1432631.095773681,879.4099999999999
c1ccc(C(OC(CCC2CCCCC2)CCc2ccccc2)=O)cc1,joback,450,0.0007497939613958394,1115.9429314238785,1432631.095773681,879.4099999999999
N(NC(=O)c1ccccc1)[C@@H](C)c1cc(F)cc(F)c1,joback,250,0.0015819127469276248,981.5243502948246,2453168.401915336,758.4300000000001
N(NC(=O)c1ccccc1)[C@@H](C)c1cc(F)cc(F)c1,joback,300,0.0014115578405458802,981.5243502948246,2453168.401915336,758.4300000000001
N(NC(=O)c1ccccc1)[C@@H](C)c1cc(F)cc(F)c1,joback,350,0.0012508353769424825,981.5243502948246,2453168.401915336,758.4300000000001
N(NC(=O)c1ccccc1)[C@@H](C)c1cc(F)cc(F)c1,joback,400,0.0010997453561174314,981.5243502948246,2453168.401915336,758.4300000000001
N(NC(=O)c1ccccc1)[C@@H](C)c1cc(F)cc(F)c1,joback,450,0.0009582877780707267,981.5243502948246,2453168.401915336,758.4300000000001
Cc1ccc(S(=O)(=O)N(/C=C2\SC(c3ccccc3)c3c2cc(Cl)cc3)C(C)=O)cc1,joback,250,0.002073273531257324,1236.672247395654,1905240.5737746302,987.6500000000001
Cc1ccc(S(=O)(=O)N(/C=C2\SC(c3ccccc3)c3c2cc(Cl)cc3)C(C)=O)cc1,joback,300,0.0019032816505303262,1236.672247395654,1905240.5737746302,987.6500000000001
Cc1ccc(S(=O)(=O)N(/C=C2\SC(c3ccccc3)c3c2cc(Cl)cc3)C(C)=O)cc1,joback,350,0.001740501220224097,1236.672247395654,1905240.5737746302,987.6500000000001
Cc1ccc(S(=O)(=O)N(/C=C2\SC(c3ccccc3)c3c2cc(Cl)cc3)C(C)=O)cc1,joback,400,0.0015849322403386353,1236.672247395654,1905240.5737746302,987.6500000000001
Cc1ccc(S(=O)(=O)N(/C=C2\SC(c3ccccc3)c3c2cc(Cl)cc3)C(C)=O)cc1,joback,450,0.0014365747108739417,1236.672247395654,1905240.5737746302,987.6500000000001
CCc1ccc2c(c1)C(C)(C=C(Br)Br)C(=O)N2C,joback,250,0.0018636759621762,1030.7452186036994,2820326.317395575,775.8900000000001
CCc1ccc2c(c1)C(C)(C=C(Br)Br)C(=O)N2C,joback,300,0.0016763164761599795,1030.7452186036994,2820326.317395575,775.8900000000001
CCc1ccc2c(c1)C(C)(C=C(Br)Br)C(=O)N2C,joback,350,0.0014988298252961152,1030.7452186036994,2820326.317395575,775.8900000000001
CCc1ccc2c(c1)C(C)(C=C(Br)Br)C(=O)N2C,joback,400,0.0013312160095846066,1030.7452186036994,2820326.317395575,775.8900000000001
CCc1ccc2c(c1)C(C)(C=C(Br)Br)C(=O)N2C,joback,450,0.0011734750290254543,1030.7452186036994,2820326.317395575,775.8900000000001
C1(C=CC=CC=1)C1C2C(=CC=C(C=2CC2C=CC(C)=CC=2)C)C=C1,joback,250,0.0011210935620746994,1109.9392934978844,1703307.9432573619,854.5799999999999
C1(C=CC=CC=1)C1C2C(=CC=C(C=2CC2C=CC(C)=CC=2)C)C=C1,joback,300,0.0010190864118757013,1109.9392934978844,1703307.9432573619,854.5799999999999
C1(C=CC=CC=1)C1C2C(=CC=C(C=2CC2C=CC(C)=CC=2)C)C=C1,joback,350,0.000921930394044661,1109.9392934978844,1703307.9432573619,854.5799999999999
C1(C=CC=CC=1)C1C2C(=CC=C(C=2CC2C=CC(C)=CC=2)C)C=C1,joback,400,0.0008296255085815782,1109.9392934978844,1703307.9432573619,854.5799999999999
C1(C=CC=CC=1)C1C2C(=CC=C(C=2CC2C=CC(C)=CC=2)C)C=C1,joback,450,0.0007421717554864524,1109.9392934978844,1703307.9432573619,854.5799999999999
COC(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,joback,250,0.0017136182002489657,1103.6434645486088,2621775.5765350037,843.94
COC(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,joback,300,0.0015542441780554259,1103.6434645486088,2621775.5765350037,843.94
COC(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,joback,350,0.0014026000691087577,1103.6434645486088,2621775.5765350037,843.94
COC(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,joback,400,0.001258685873408962,1103.6434645486088,2621775.5765350037,843.94
COC(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,joback,450,0.0011225015909560375,1103.6434645486088,2621775.5765350037,843.94
CC(C)(C)C#Cc1ccc2ccc(O)c(C(=CC(C)(C)C)P(=O)(c3ccccc3)c3ccccc3)c2c1,joback,250,0.0014028865322039759,1440.6913932336154,1208148.3809180688,1163.9
CC(C)(C)C#Cc1ccc2ccc(O)c(C(=CC(C)(C)C)P(=O)(c3ccccc3)c3ccccc3)c2c1,joback,300,0.0013077631600734293,1440.6913932336154,1208148.3809180688,1163.9
CC(C)(C)C#Cc1ccc2ccc(O)c(C(=CC(C)(C)C)P(=O)(c3ccccc3)c3ccccc3)c2c1,joback,350,0.0012159620623137615,1440.6913932336154,1208148.3809180688,1163.9
CC(C)(C)C#Cc1ccc2ccc(O)c(C(=CC(C)(C)C)P(=O)(c3ccccc3)c3ccccc3)c2c1,joback,400,0.0011274832389249726,1440.6913932336154,1208148.3809180688,1163.9
CC(C)(C)C#Cc1ccc2ccc(O)c(C(=CC(C)(C)C)P(=O)(c3ccccc3)c3ccccc3)c2c1,joback,450,0.0010423266899070628,1440.6913932336154,1208148.3809180688,1163.9
c1(C(C)C(=O)NC2CCC2)ccccc1,joback,250,0.0010952809896644991,869.1416455251962,2781783.546084139,638.3299999999999
c1(C(C)C(=O)NC2CCC2)ccccc1,joback,300,0.0009610702728981447,869.1416455251962,2781783.546084139,638.3299999999999
c1(C(C)C(=O)NC2CCC2)ccccc1,joback,350,0.0008356096634584648,869.1416455251962,2781783.546084139,638.3299999999999
c1(C(C)C(=O)NC2CCC2)ccccc1,joback,400,0.0007188991613454593,869.1416455251962,2781783.546084139,638.3299999999999
c1(C(C)C(=O)NC2CCC2)ccccc1,joback,450,0.0006109387665591287,869.1416455251962,2781783.546084139,638.3299999999999
C(=O)(OC)c1ccc(C[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)(C)C)C(=O)OCC)cc1,joback,250,0.001433026899043615,1229.044058452411,1339795.7936843098,1000.1999999999998
C(=O)(OC)c1ccc(C[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)(C)C)C(=O)OCC)cc1,joback,300,0.0013150226460296565,1229.044058452411,1339795.7936843098,1000.1999999999998
C(=O)(OC)c1ccc(C[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)(C)C)C(=O)OCC)cc1,joback,350,0.0012020504858815987,1229.044058452411,1339795.7936843098,1000.1999999999998
C(=O)(OC)c1ccc(C[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)(C)C)C(=O)OCC)cc1,joback,400,0.0010941104185994408,1229.044058452411,1339795.7936843098,1000.1999999999998
C(=O)(OC)c1ccc(C[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)(C)C)C(=O)OCC)cc1,joback,450,0.000991202444183183,1229.044058452411,1339795.7936843098,1000.1999999999998
C=CCC[C@H](O)CCCCCCC,joback,250,0.0009089464416821898,725.1611240010311,2014510.925095649,562.5799999999999
C=CCC[C@H](O)CCCCCCC,joback,300,0.0007649542989827306,725.1611240010311,2014510.925095649,562.5799999999999
C=CCC[C@H](O)CCCCCCC,joback,350,0.0006332795177469791,725.1611240010311,2014510.925095649,562.5799999999999
C=CCC[C@H](O)CCCCCCC,joback,400,0.0005139220979749353,725.1611240010311,2014510.925095649,562.5799999999999
C=CCC[C@H](O)CCCCCCC,joback,450,0.00040688203966659896,725.1611240010311,2014510.925095649,562.5799999999999
C=C/C=C/C(CC)N(Cc1ccccc1)Cc1ccccc1,joback,250,0.0009837574761976386,969.9891759408528,1636451.2311349898,746.28
C=C/C=C/C(CC)N(Cc1ccccc1)Cc1ccccc1,joback,300,0.0008785160946298802,969.9891759408528,1636451.2311349898,746.28
C=C/C=C/C(CC)N(Cc1ccccc1)Cc1ccccc1,joback,350,0.000779212463950258,969.9891759408528,1636451.2311349898,746.28
C=C/C=C/C(CC)N(Cc1ccccc1)Cc1ccccc1,joback,400,0.0006858465841587724,969.9891759408528,1636451.2311349898,746.28
C=C/C=C/C(CC)N(Cc1ccccc1)Cc1ccccc1,joback,450,0.0005984184552554231,969.9891759408528,1636451.2311349898,746.28
CCCC(C)OC(C)=O,database,250,0.0010819247358132905,574.58728,9611687.8,360.25
CCCC(C)OC(C)=O,database,300,0.0008593114246448427,574.58728,9611687.8,360.25
CCCC(C)OC(C)=O,database,350,0.0006624997602614698,574.58728,9611687.8,360.25
CCCC(C)OC(C)=O,database,400,0.0004914897426631717,574.58728,9611687.8,360.25
CCCC(C)OC(C)=O,database,450,0.0003462813718499485,574.58728,9611687.8,360.25
CCC(CC)(Cc1ccccc1I)C(C)=O,joback,250,0.0011163381863246993,935.1491871325698,2092664.8747874897,695.3599999999999
CCC(CC)(Cc1ccccc1I)C(C)=O,joback,300,0.000992547255849488,935.1491871325698,2092664.8747874897,695.3599999999999
CCC(CC)(Cc1ccccc1I)C(C)=O,joback,350,0.0008760254743770507,935.1491871325698,2092664.8747874897,695.3599999999999
CCC(CC)(Cc1ccccc1I)C(C)=O,joback,400,0.000766772841907387,935.1491871325698,2092664.8747874897,695.3599999999999
CCC(CC)(Cc1ccccc1I)C(C)=O,joback,450,0.0006647893584404975,935.1491871325698,2092664.8747874897,695.3599999999999
Fc1ccc(/C(=C/C2CCCS2)c2ccccc2)cc1,joback,250,0.0010740484574687061,1001.6186849094962,2239757.5328085283,736.2
Fc1ccc(/C(=C/C2CCCS2)c2ccccc2)cc1,joback,300,0.0009651038337449337,1001.6186849094962,2239757.5328085283,736.2
Fc1ccc(/C(=C/C2CCCS2)c2ccccc2)cc1,joback,350,0.0008619857305878927,1001.6186849094962,2239757.5328085283,736.2
Fc1ccc(/C(=C/C2CCCS2)c2ccccc2)cc1,joback,400,0.0007646941479975835,1001.6186849094962,2239757.5328085283,736.2
Fc1ccc(/C(=C/C2CCCS2)c2ccccc2)cc1,joback,450,0.0006732290859740061,1001.6186849094962,2239757.5328085283,736.2
O(c1ccc(SC(C)C(OCC)=O)cc1)C(F)(F)F,joback,250,0.0011837750100033154,855.774257667754,2149313.2192005026,649.3799999999999
O(c1ccc(SC(C)C(OCC)=O)cc1)C(F)(F)F,joback,300,0.0010346509956384753,855.774257667754,2149313.2192005026,649.3799999999999
O(c1ccc(SC(C)C(OCC)=O)cc1)C(F)(F)F,joback,350,0.0008955232192431974,855.774257667754,2149313.2192005026,649.3799999999999
O(c1ccc(SC(C)C(OCC)=O)cc1)C(F)(F)F,joback,400,0.000766391680817482,855.774257667754,2149313.2192005026,649.3799999999999
O(c1ccc(SC(C)C(OCC)=O)cc1)C(F)(F)F,joback,450,0.0006472563803613285,855.774257667754,2149313.2192005026,649.3799999999999
[N+](c1ccc([C@]2(c3ccc(OC)cc3)C(=O)C(=C)[C@H]2N2CCOC2=O)cc1)(=O)[O-],joback,250,0.002048707317561005,1336.3014587688835,1984117.1422760794,1069.02
[N+](c1ccc([C@]2(c3ccc(OC)cc3)C(=O)C(=C)[C@H]2N2CCOC2=O)cc1)(=O)[O-],joback,300,0.001895059468528284,1336.3014587688835,1984117.1422760794,1069.02
[N+](c1ccc([C@]2(c3ccc(OC)cc3)C(=O)C(=C)[C@H]2N2CCOC2=O)cc1)(=O)[O-],joback,350,0.0017473503235882948,1336.3014587688835,1984117.1422760794,1069.02
[N+](c1ccc([C@]2(c3ccc(OC)cc3)C(=O)C(=C)[C@H]2N2CCOC2=O)cc1)(=O)[O-],joback,400,0.001605579882741036,1336.3014587688835,1984117.1422760794,1069.02
[N+](c1ccc([C@]2(c3ccc(OC)cc3)C(=O)C(=C)[C@H]2N2CCOC2=O)cc1)(=O)[O-],joback,450,0.0014697481459865086,1336.3014587688835,1984117.1422760794,1069.02
CON1C(=O)c2cc3ccccc3cc2C1C=C(C)C,joback,250,0.00126959988317268,989.157124741068,2212450.076064034,753.3700000000001
CON1C(=O)c2cc3ccccc3cc2C1C=C(C)C,joback,300,0.0011358271200423156,989.157124741068,2212450.076064034,753.3700000000001
CON1C(=O)c2cc3ccccc3cc2C1C=C(C)C,joback,350,0.0010094672148596223,989.157124741068,2212450.076064034,753.3700000000001
CON1C(=O)c2cc3ccccc3cc2C1C=C(C)C,joback,400,0.0008905201676246,989.157124741068,2212450.076064034,753.3700000000001
CON1C(=O)c2cc3ccccc3cc2C1C=C(C)C,joback,450,0.0007789859783372489,989.157124741068,2212450.076064034,753.3700000000001
O(C(C)=O)/C(=C\Cc1ccc(F)cc1)C(F)(F)F,joback,250,0.0009511302556474582,752.2975780925934,2157306.9388267575,561.9300000000001
O(C(C)=O)/C(=C\Cc1ccc(F)cc1)C(F)(F)F,joback,300,0.0008108825903702492,752.2975780925934,2157306.9388267575,561.9300000000001
O(C(C)=O)/C(=C\Cc1ccc(F)cc1)C(F)(F)F,joback,350,0.0006817958593185962,752.2975780925934,2157306.9388267575,561.9300000000001
O(C(C)=O)/C(=C\Cc1ccc(F)cc1)C(F)(F)F,joback,400,0.0005638700624924985,752.2975780925934,2157306.9388267575,561.9300000000001
O(C(C)=O)/C(=C\Cc1ccc(F)cc1)C(F)(F)F,joback,450,0.00045710519989195615,752.2975780925934,2157306.9388267575,561.9300000000001
C[C@@H]1C(=O)O[C@@]([H])([C@]2([H])N3[C@@]([H])([C@@]4([H])[C@@]([H])(CCC3)OC(=O)[C@@H]4C)CC2)C1,joback,250,0.0011640762202263855,943.7246287939602,1741912.6479580598,734.6600000000001
C[C@@H]1C(=O)O[C@@]([H])([C@]2([H])N3[C@@]([H])([C@@]4([H])[C@@]([H])(CCC3)OC(=O)[C@@H]4C)CC2)C1,joback,300,0.0010337710061394914,943.7246287939602,1741912.6479580598,734.6600000000001
C[C@@H]1C(=O)O[C@@]([H])([C@]2([H])N3[C@@]([H])([C@@]4([H])[C@@]([H])(CCC3)OC(=O)[C@@H]4C)CC2)C1,joback,350,0.0009111598241214276,943.7246287939602,1741912.6479580598,734.6600000000001
C[C@@H]1C(=O)O[C@@]([H])([C@]2([H])N3[C@@]([H])([C@@]4([H])[C@@]([H])(CCC3)OC(=O)[C@@H]4C)CC2)C1,joback,400,0.0007962426741721943,943.7246287939602,1741912.6479580598,734.6600000000001
C[C@@H]1C(=O)O[C@@]([H])([C@]2([H])N3[C@@]([H])([C@@]4([H])[C@@]([H])(CCC3)OC(=O)[C@@H]4C)CC2)C1,joback,450,0.0006890195562917916,943.7246287939602,1741912.6479580598,734.6600000000001
CCOC(=O)C(c1ccccc1)(CC(=O)c1cccc(Cl)c1)C(=O)c1cccc(Cl)c1,joback,250,0.0016999721631122192,1362.6337629602626,1503478.8244780183,1099.19
CCOC(=O)C(c1ccccc1)(CC(=O)c1cccc(Cl)c1)C(=O)c1cccc(Cl)c1,joback,300,0.0015760050042788608,1362.6337629602626,1503478.8244780183,1099.19
CCOC(=O)C(c1ccccc1)(CC(=O)c1cccc(Cl)c1)C(=O)c1cccc(Cl)c1,joback,350,0.0014566977489060373,1362.6337629602626,1503478.8244780183,1099.19
CCOC(=O)C(c1ccccc1)(CC(=O)c1cccc(Cl)c1)C(=O)c1cccc(Cl)c1,joback,400,0.0013420503969937495,1362.6337629602626,1503478.8244780183,1099.19
CCOC(=O)C(c1ccccc1)(CC(=O)c1cccc(Cl)c1)C(=O)c1cccc(Cl)c1,joback,450,0.0012320629485419972,1362.6337629602626,1503478.8244780183,1099.19
O(C[C@H]1O[C@@H](CC(=O)c2ccccc2)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O)C(C)=O,joback,250,0.001331149274812936,1407.3137489138219,1094268.0162201158,1149.49
O(C[C@H]1O[C@@H](CC(=O)c2ccccc2)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O)C(C)=O,joback,300,0.0012382263456024631,1407.3137489138219,1094268.0162201158,1149.49
O(C[C@H]1O[C@@H](CC(=O)c2ccccc2)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O)C(C)=O,joback,350,0.001148646526656107,1407.3137489138219,1094268.0162201158,1149.49
O(C[C@H]1O[C@@H](CC(=O)c2ccccc2)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O)C(C)=O,joback,400,0.001062409817973868,1407.3137489138219,1094268.0162201158,1149.49
O(C[C@H]1O[C@@H](CC(=O)c2ccccc2)[C@H](OC(C)=O)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O)C(C)=O,joback,450,0.0009795162195557453,1407.3137489138219,1094268.0162201158,1149.49
Cc1ccc(SCOC(=O)c2ccccc2)cc1,joback,250,0.0012407325215084257,980.8099800749313,2527728.5502642607,728.1399999999999
Cc1ccc(SCOC(=O)c2ccccc2)cc1,joback,300,0.0011098346066503485,980.8099800749313,2527728.5502642607,728.1399999999999
Cc1ccc(SCOC(=O)c2ccccc2)cc1,joback,350,0.0009862144727611248,980.8099800749313,2527728.5502642607,728.1399999999999
Cc1ccc(SCOC(=O)c2ccccc2)cc1,joback,400,0.0008698721198407547,980.8099800749313,2527728.5502642607,728.1399999999999
Cc1ccc(SCOC(=O)c2ccccc2)cc1,joback,450,0.0007608075478892385,980.8099800749313,2527728.5502642607,728.1399999999999
CC1(C)OB(C(Cc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,joback,250,0.0010462912507545998,1055.052835712301,1284670.0325021516,828.72
CC1(C)OB(C(Cc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,joback,300,0.0009453025970434874,1055.052835712301,1284670.0325021516,828.72
CC1(C)OB(C(Cc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,joback,350,0.0008494259383897,1055.052835712301,1284670.0325021516,828.72
CC1(C)OB(C(Cc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,joback,400,0.0007586612747932376,1055.052835712301,1284670.0325021516,828.72
CC1(C)OB(C(Cc2ccc(C(F)(F)F)cc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,joback,450,0.0006730086062541003,1055.052835712301,1284670.0325021516,828.72
COC(=O)CC(=O)N(C)c1ccccc1C#Cc1ccc(C)cc1,joback,250,0.0014302654433348235,1094.7478253735896,1923668.8211757469,854.05
COC(=O)CC(=O)N(C)c1ccccc1C#Cc1ccc(C)cc1,joback,300,0.0012961302038248964,1094.7478253735896,1923668.8211757469,854.05
COC(=O)CC(=O)N(C)c1ccccc1C#Cc1ccc(C)cc1,joback,350,0.0011685600305244004,1094.7478253735896,1923668.8211757469,854.05
COC(=O)CC(=O)N(C)c1ccccc1C#Cc1ccc(C)cc1,joback,400,0.0010475549234333368,1094.7478253735896,1923668.8211757469,854.05
COC(=O)CC(=O)N(C)c1ccccc1C#Cc1ccc(C)cc1,joback,450,0.0009331148825517048,1094.7478253735896,1923668.8211757469,854.05
CC(C)(C)c1ccc(C(=O)Cc2c(Cl)cncc2Cl)cc1,joback,250,0.001341878592977089,1092.1047291416075,2021763.8838569436,836.06
CC(C)(C)c1ccc(C(=O)Cc2c(Cl)cncc2Cl)cc1,joback,300,0.0012167512783469332,1092.1047291416075,2021763.8838569436,836.06
CC(C)(C)c1ccc(C(=O)Cc2c(Cl)cncc2Cl)cc1,joback,350,0.0010977231464442143,1092.1047291416075,2021763.8838569436,836.06
CC(C)(C)c1ccc(C(=O)Cc2c(Cl)cncc2Cl)cc1,joback,400,0.000984794197268931,1092.1047291416075,2021763.8838569436,836.06
CC(C)(C)c1ccc(C(=O)Cc2c(Cl)cncc2Cl)cc1,joback,450,0.0008779644308210836,1092.1047291416075,2021763.8838569436,836.06
CC(=O)c1cc(F)ccc1C=O,joback,250,0.0007813464615151706,680.650397152119,3384139.4184221043,471.71999999999997
CC(=O)c1cc(F)ccc1C=O,joback,300,0.0006533370891773856,680.650397152119,3384139.4184221043,471.71999999999997
CC(=O)c1cc(F)ccc1C=O,joback,350,0.0005368223370892441,680.650397152119,3384139.4184221043,471.71999999999997
CC(=O)c1cc(F)ccc1C=O,joback,400,0.00043180220525074577,680.650397152119,3384139.4184221043,471.71999999999997
CC(=O)c1cc(F)ccc1C=O,joback,450,0.00033827669366189137,680.650397152119,3384139.4184221043,471.71999999999997
O(C)c1cc(Sc2ccc(C)cc2)c(-c2ccccc2)c2ccccc12,joback,250,0.0014361469888760272,1232.0984110047514,1820056.145091964,958.8599999999999
O(C)c1cc(Sc2ccc(C)cc2)c(-c2ccccc2)c2ccccc12,joback,300,0.0013196553003513563,1232.0984110047514,1820056.145091964,958.8599999999999
O(C)c1cc(Sc2ccc(C)cc2)c(-c2ccccc2)c2ccccc12,joback,350,0.0012080671570997277,1232.0984110047514,1820056.145091964,958.8599999999999
O(C)c1cc(Sc2ccc(C)cc2)c(-c2ccccc2)c2ccccc12,joback,400,0.001101382559121142,1232.0984110047514,1820056.145091964,958.8599999999999
O(C)c1cc(Sc2ccc(C)cc2)c(-c2ccccc2)c2ccccc12,joback,450,0.000999601506415599,1232.0984110047514,1820056.145091964,958.8599999999999
CC(C)N(c1c(Br)cc(C)cc1)C(c1ccccc1)=O,joback,250,0.001520847526743047,1027.9298442831382,2311390.5325443787,783.9100000000001
CC(C)N(c1c(Br)cc(C)cc1)C(c1ccccc1)=O,joback,300,0.0013676019866157869,1027.9298442831382,2311390.5325443787,783.9100000000001
CC(C)N(c1c(Br)cc(C)cc1)C(c1ccccc1)=O,joback,350,0.0012224531116173094,1027.9298442831382,2311390.5325443787,783.9100000000001
CC(C)N(c1c(Br)cc(C)cc1)C(c1ccccc1)=O,joback,400,0.001085400901747614,1027.9298442831382,2311390.5325443787,783.9100000000001
CC(C)N(c1c(Br)cc(C)cc1)C(c1ccccc1)=O,joback,450,0.0009564453570067012,1027.9298442831382,2311390.5325443787,783.9100000000001
COC(=O)c1ccc(OC(=O)[C@H](Cc2cc(OC)c(OC)c(OC)c2)NC(=O)[C@@H](COCc2ccccc2)NC(=O)OC(C)(C)C)cc1,joback,250,0.0006343404098599932,1961.6659039764543,782872.2581073466,1514.8
COC(=O)c1ccc(OC(=O)[C@H](Cc2cc(OC)c(OC)c(OC)c2)NC(=O)[C@@H](COCc2ccccc2)NC(=O)OC(C)(C)C)cc1,joback,300,0.00060617693651505,1961.6659039764543,782872.2581073466,1514.8
COC(=O)c1ccc(OC(=O)[C@H](Cc2cc(OC)c(OC)c(OC)c2)NC(=O)[C@@H](COCc2ccccc2)NC(=O)OC(C)(C)C)cc1,joback,350,0.0005786568688698907,1961.6659039764543,782872.2581073466,1514.8
COC(=O)c1ccc(OC(=O)[C@H](Cc2cc(OC)c(OC)c(OC)c2)NC(=O)[C@@H](COCc2ccccc2)NC(=O)OC(C)(C)C)cc1,joback,400,0.0005517802069245153,1961.6659039764543,782872.2581073466,1514.8
COC(=O)c1ccc(OC(=O)[C@H](Cc2cc(OC)c(OC)c(OC)c2)NC(=O)[C@@H](COCc2ccccc2)NC(=O)OC(C)(C)C)cc1,joback,450,0.0005255469506789235,1961.6659039764543,782872.2581073466,1514.8
