fluid,T_K,rho_liquid_kgm3,Pvap_Pa,viscosity_liquid_Pas,surface_tension_Nm,k_liquid_WmK,Cp_liquid_JkgK,Hvap_Jkg
Isopentane,386.2246,509.2437841585396,947692.207904566,9.102837718899442e-05,0.005606437217684549,0.07539189313152769,2863.460485219224,258140.59921379472
Isopentane,403.2605,481.9978909630342,1315164.9484758745,7.763870645969301e-05,0.004088587079683618,0.0701656727415036,3050.168495403905,233091.02119132748
Isopentane,420.2964,449.8404638194151,1779566.7729812595,6.514030087726561e-05,0.002663730746431895,0.0650127536793371,3323.890809913011,202510.63717411732
Isopentane,437.3323,408.8753536301043,2359065.9015085786,5.296810496023724e-05,0.0013634190573281384,0.06032383119000079,3863.808458726054,162404.3262033395
R114,274.15,1525.505155836429,91684.57203293506,,0.013756842401943754,,959.1640782960698,136841.45633055115
R114,280.7514,1506.5091618555987,117778.1194035488,,0.012971903070215014,,967.0126731614122,134522.93152162732
R114,287.3529,1487.155384447494,149297.10165617007,,0.012196589514376912,,975.7034138231265,132140.04336217785
R114,293.9543,1467.4003773028471,186952.22284457745,,0.011431258327251574,,985.165684393911,129679.72736108728
R114,300.5558,1447.1960306076076,231488.62565933258,,0.010676298762131494,,995.3704691431966,127128.94025704253
R114,307.1572,1426.4883176368319,283683.8015252979,,0.009932137705565268,,1006.3280332617128,124474.34182307235
R114,313.7586,1405.215734992967,344346.0072832843,,0.009199245744872193,,1018.0885040413249,121701.95899303304
R114,320.3601,1383.3073169615225,414313.3106725662,,0.00847814465511538,,1030.7456741273734,118796.80734806735
R114,326.9615,1360.680051916068,494453.39352294535,,0.007769416754788184,,1044.4448234429622,115742.43973638071
R114,333.5629,1337.2354464888783,585664.2612459777,,0.00707371676413106,,1059.3960721358785,112520.38187657256
R114,340.1644,1312.8548512656985,688876.0437307768,,0.006391787080761324,,1075.8959606513245,109109.39763447305
R114,346.7658,1287.392943511086,805054.1321500312,,0.005724477826481881,,1094.362049778589,105484.49745055725
R114,353.3673,1260.6683885545378,935203.9884346233,,0.005072773728931551,,1115.3892695955026,101615.55293587345
R114,359.9687,1232.4500341658133,1080378.106139093,,0.0044378310932818,,1139.8445709833954,97465.29069391597
R114,366.5701,1202.4357421982857,1241685.8223390335,,0.0038210302109339374,,1169.0329974124932,92986.27079412714
R114,373.1716,1170.2184807794013,1420307.0324550318,,0.0032240524262681296,,1205.0060232773046,88116.12494025187
R114,379.773,1135.2290176814392,1617511.4412648214,,0.0026489987429391456,,1251.1769181640436,82769.6311316145
R114,386.3745,1096.6322777831285,1834685.9860736812,,0.0020985832942892494,,1313.669171388558,76824.59032296721
R114,392.9759,1053.1224848858692,2073374.8947399328,,0.001576474267484644,,1404.6642695918822,70094.30426114093
R114,399.5773,1002.4654427664822,2335340.4015593617,,0.0010879633240167461,,1552.3131210717886,62266.886361724464
R11,163.68,1766.5326888680534,7.4959692022512625,0.00796691949996554,0.03648106245820617,0.13174871200943408,766.4415838887505,227078.0285533514
R11,178.6208,1736.2053145912437,49.935387035753024,0.00340841716480041,0.03428364129083657,0.1259382662869008,788.1985970859063,221915.48694030996
R11,193.5615,1705.3231846070014,239.34592395018285,0.0021160780638741486,0.032113781498538614,0.12034675044576605,804.5074257339519,216753.57886374477
R11,208.5023,1674.0899748045545,888.8320835130585,0.0014883451253416013,0.029972593923754322,0.11498323937460624,816.5487617285263,211632.27276220178
R11,223.4431,1642.5342336906756,2699.7282365104197,0.0011207744075097162,0.027861299598916436,0.10983895688774042,826.3224581886157,206564.9637668746
R11,238.3838,1610.5955750763894,6984.265432207092,0.0008825776894364358,0.02578124795378493,0.10489688444969421,835.405683028546,201538.3346282833
R11,253.3246,1578.1613307021282,15871.620195334955,0.0007173766834291313,0.023733939389309046,0.10013650715575435,844.8462388630392,196517.62474583986
R11,268.2653,1545.0839886675433,32448.505714824296,0.0005968230396848295,0.021721053635999327,0.09556183043206291,855.2992932773317,191450.00786073224
R11,283.2061,1511.188745614549,60811.13758364367,0.0005052063261122753,0.019744485913625466,0.09112013046192505,867.1800595924885,186266.59689613216
R11,298.1469,1476.2746973468718,106034.86962407692,0.0004331996662931957,0.01780639382862953,0.08679885627156343,880.7862035498487,180884.33913067606
R11,313.0876,1440.1109054993203,174086.37211771193,0.00037496583159911395,0.015909259400483034,0.08257836660267943,896.3929989346952,175207.96452873087
R11,328.0284,1402.4271594075572,271707.54404123203,0.0003266911679612691,0.014055972990410026,0.07843863405381042,914.3370215305015,169131.24499160776
R11,342.9692,1362.8977967019325,406295.6055742953,0.00028579070490179515,0.012249949966348523,0.07435911317261869,935.1098833631247,162536.49548586033
R11,357.9099,1321.1147415405978,585797.1135771968,0.00025045305904119336,0.010495298196047453,0.07031815701013572,959.494423687513,155291.1152751263
R11,372.8507,1276.5417161043322,818630.0765443046,0.00021936701477278417,0.0087970681988903,0.06629217109794062,988.8051388504631,147239.4504609084
R11,387.7914,1228.432305215773,1113651.096384782,0.00019154823610549764,0.007161645694803146,0.06225445321359495,1025.3761019591475,138186.5962916903
R11,402.7322,1175.6712750255058,1480197.4744581757,0.00016621861017646942,0.0055974082842174585,0.05817349248908026,1073.6880002752575,127866.21359811316
R11,417.673,1116.4307213585146,1928267.6279731835,0.00014269938995485555,0.0041159229534053704,0.054010190960869155,1143.4184705500106,115871.2786175969
R11,432.6137,1047.2915955482829,2468988.253895618,0.00012025673148571036,0.0027344178022163414,0.049715253791967284,1259.7979488071915,101481.22544096358
R11,447.5545,960.3468238452584,3115767.5097178607,9.772389598989109e-05,0.0014819960376667282,0.045266175127382936,1514.176418090434,83109.2874957241
SES36,201.0,1588.555703367951,610.1903333927952,,,,955.7037426263743,199162.42822306577
SES36,212.9561,1564.2441393963547,1257.8640260418492,,,,958.5195307411219,194859.1495129148
SES36,224.9121,1539.423564424101,2484.9936308810998,,,,963.8744172845301,190560.93981258062
SES36,236.8682,1514.029182046984,4711.081702729088,,,,972.4152059656618,186248.87450185305
SES36,248.8242,1487.9957073512353,8582.964114372828,,,,984.6872370782851,181897.05573613293
SES36,260.7803,1461.252870844092,15050.133343054471,,,,1001.1001526217217,177473.38453391707
SES36,272.7363,1433.7221870407125,25441.291765973892,,,,1021.9307136782296,172940.71281370954
SES36,284.6924,1405.314572549769,41531.69798973751,,,,1047.3447739764447,168258.00624279573
SES36,296.6484,1375.9281739454036,65589.79332219168,,,,1077.4284796084426,163381.2264176826
SES36,308.6045,1345.4455716048928,100393.19112307545,,,,1112.2255514636258,158263.67283791883
SES36,320.5605,1313.7292352560482,149208.66496530885,,,,1151.7823183000496,152855.52999774698
SES36,332.5166,1280.6136120362341,215737.7719117654,,,,1196.2060410653523,147102.34107915097
SES36,344.4726,1245.8913851139002,304037.9849780573,,,,1245.7470395635903,140942.0549154961
SES36,356.4287,1209.2899367352977,418437.1659427566,,,,1300.9250790681626,134300.0296945526
SES36,368.3847,1170.4310619757998,563465.6507475226,,,,1362.7438187131195,127080.65952076763
SES36,380.3408,1128.7603694329553,743834.8807769463,,,,1433.0971381664847,119152.96287283738
SES36,392.2968,1083.4166619952564,964495.980620627,,,,1515.6451787187207,110324.66915650916
SES36,404.2529,1032.9670014120536,1230821.2985772525,,,,1618.0227585445293,100291.19062949443
SES36,416.2089,974.7872068132804,1548982.6392915328,,,,1758.6876830367714,88519.21660435537
SES36,428.165,903.2488837081081,1926711.6791500105,,,,1996.2931893861855,73915.96057383023
Water,274.16,999.8514921208746,657.55938383615,0.0017306370504770973,0.07556707456041048,0.5581331204532824,4216.567018560723,2498530.7031962597
Water,292.0853,998.3753292360481,2189.414947047655,0.001028311925830304,0.07297696080379225,0.5960545195530971,4185.147676673334,2456039.278182042
Water,310.0107,993.3379117790781,6234.7405720951665,0.0006931764854869259,0.07018748328477903,0.6242333608554391,4179.482471850306,2413477.5608176924
Water,327.936,985.7591461441823,15601.187338899439,0.0005053260823699337,0.06720831200067358,0.6457534914590283,4183.073151938489,2370357.5834275233
Water,345.8613,976.1673850855827,35045.72346029951,0.00038899128270758265,0.06404960724930987,0.6618317190077614,4191.862643679272,2326288.640741331
Water,363.7866,964.8670228103284,71895.88739675547,0.0003118957650649927,0.06072208551326961,0.6730940175187524,4205.874973053728,2280847.943220269
Water,381.712,952.039691100804,136588.86187214113,0.00025819443200675594,0.05723709959491989,0.6799740672546379,4226.359923623569,2233539.1750252163
Water,399.6373,937.7886964673129,243067.08005690086,0.00021929770072983375,0.05360673733941464,0.6828334256985524,4254.842035324123,2183787.3130163904
Water,417.5626,922.1599839238029,409005.20560347114,0.0001901989267162294,0.04984394502976098,0.6819906937762927,4292.950164532037,2130952.4366600458
Water,435.4879,905.1517586322226,655877.232159183,0.00016781253411995468,0.04596268418539737,0.678082703743441,4342.551209557454,2074345.3921840158
Water,453.4133,886.7175204558109,1008896.9660954955,0.0001501492273408853,0.041978134625562394,0.6711513513221796,4406.014156177788,2013227.053444841
Water,471.3386,866.7641523961167,1496879.909816644,0.0001358764664427705,0.037906963319843515,0.661181444329585,4486.583551115531,1946781.8466058604
Water,489.2639,845.1449457167107,2152082.55845996,0.00012407054256419458,0.03376768971771001,0.6483946509079058,4588.939150089565,1874066.3329874624
Water,507.1892,821.6458025254121,3010080.9795098263,0.00011406976219518935,0.029581197856228997,0.6329065267823474,4720.134271975006,1793933.6470331205
Water,525.1146,795.9603280825734,4109760.8627289804,0.0001053832385441514,0.02537148191091801,0.6147706771698455,4891.336364859325,1704922.2888230311
Water,543.0399,767.6444489831229,5493515.698151167,9.763060256327503e-05,0.021166784002200522,0.5939711002073739,5121.3613931424325,1605075.1845631744
Water,560.9652,736.0296366651969,7207805.610144772,9.049751177079299e-05,0.017001438867790642,0.5703925059556105,5444.573796901437,1491611.4900767086
Water,578.8905,700.044560657354,9304354.149110757,8.369475163443327e-05,0.012919115787423883,0.5437560468719499,5930.8292071492815,1360265.494676932
Water,596.8159,657.8063968289667,11842563.936762514,7.690354735417679e-05,0.008979203348011807,0.5134962615263257,6746.333538978558,1203781.1219534478
Water,614.7412,605.4164284518463,14894629.308246056,6.964764703551853e-05,0.005271803193836626,0.478622453216202,8429.270139141448,1007617.2236010719
EthyleneOxide,161.65,1041.4521070833425,9.532095756421079,,,,1892.2486043582514,706479.5665363667
EthyleneOxide,176.5881,1022.3448781146459,66.12264946708629,,,,1864.7030399154028,690168.249743807
EthyleneOxide,191.5262,1003.4120350918524,326.6809980563921,,,,1851.3672876758499,674406.3790577545
EthyleneOxide,206.4643,984.5269631829389,1242.490775504299,,,,1849.8722029346811,659024.1985915615
EthyleneOxide,221.4024,965.5719697692875,3848.8103292395144,,,,1858.4249530537866,643840.140932888
EthyleneOxide,236.3405,946.435283493164,10124.886503818176,,,,1875.7000867422075,628652.3018697085
EthyleneOxide,251.2786,927.0071648545894,23347.785129672066,,,,1900.691033783757,613244.7259798952
EthyleneOxide,266.2167,907.1759392551148,48360.29477571474,,,,1932.6441422878818,597399.8319729883
EthyleneOxide,281.1548,886.8239169259122,91704.42665028284,,,,1971.0610322820246,580907.0989609334
EthyleneOxide,296.093,865.8226867160124,161615.73123605564,,,,2015.7409036247157,563562.854590218
EthyleneOxide,311.0311,844.0270477404003,267910.248639408,,,,2066.8555585318645,545160.9017514827
EthyleneOxide,325.9692,821.266607961962,421816.17280539725,,,,2125.071294313382,525475.9318769756
EthyleneOxide,340.9073,797.3336227172949,635806.4392612587,,,,2191.753959688614,504241.16580411844
EthyleneOxide,355.8454,771.9647291853561,923481.9751863732,,,,2269.3322478219743,481119.3687426264
EthyleneOxide,370.7835,744.8123489743361,1299545.2809989832,,,,2361.9858139276325,455662.7113860877
EthyleneOxide,385.7216,715.3973235107799,1779896.2624390647,,,,2477.070327514617,427250.7793362087
EthyleneOxide,400.6597,683.0236553779671,2381880.651093785,,,,2628.444204729847,394982.8024606522
EthyleneOxide,415.5978,646.6029154648566,3124728.002695779,,,,2845.6777030225144,357463.83004579006
EthyleneOxide,430.5359,604.2043643187387,4030233.5945458696,,,,3205.9465075347557,312299.9518558658
EthyleneOxide,445.474,551.582241418065,5123837.251412511,,,,3993.922446853442,254546.34876806173
1-Butene,88.8,817.0264710810305,9.825324389915076e-07,,0.04193710920067989,,1942.2076514071998,555744.3612803611
1-Butene,105.0908,799.0071521348176,0.0006058741554823049,,0.039373207356198155,,1910.410366798309,537730.8611384162
1-Butene,121.3816,781.2146288722978,0.05816522257194964,,0.03684207513181156,,1894.8548909862031,520919.19193762285
1-Butene,137.6725,763.7096320525336,1.7022123726299911,,0.034345052289386474,,1890.7911055317484,505066.83408387983
1-Butene,153.9633,746.4479058251242,22.5006978026398,,0.031883613625931784,,1897.2746176360827,490007.77306209574
1-Butene,170.2541,729.3486639094899,170.64373367971984,,0.029459391673057264,,1913.416131937915,475588.76528629905
1-Butene,186.5449,712.3169214730597,865.8015102058322,,0.027074204941611137,,1938.1605499925547,461639.04007416277
1-Butene,202.8358,695.2503328238374,3258.198078079473,,0.02473009354829669,,1970.58483838139,447957.4440270704
1-Butene,219.1266,678.0400070914935,9771.447922160543,,0.02242936485354318,,2010.098715141811,434315.4662813366
1-Butene,235.4174,660.5684515390168,24588.272570969948,,0.02017465296680723,,2056.507134029136,420467.79817004816
1-Butene,251.7082,642.7054807700795,53914.2452279043,,0.017968997934819216,,2110.0103707633602,406159.79361400567
1-Butene,267.9991,624.3018601631667,105967.00219978877,,0.0158159536717232,,2171.2176529481044,391126.18025774794
1-Butene,284.2899,605.1796690440597,190752.41564249087,,0.013719739289945495,,2241.2368975797667,375080.32713994634
1-Butene,300.5807,585.1173103544311,319746.1554129344,,0.011685458655477278,,2321.9127057149904,357694.1276964433
1-Butene,316.8715,563.8250402433713,505600.89909275644,,0.009719432597066646,,2416.3476993908894,338565.5461486529
1-Butene,333.1624,540.9022294881165,761978.479345417,,0.007829728973165138,,2530.037994153733,317164.3152830906
1-Butene,349.4532,515.7555565281575,1103597.2994310057,,0.006027069186430665,,2673.570273391828,292731.55649406184
1-Butene,365.744,487.4210804701327,1546625.7528709515,,0.0043265330664337374,,2870.1285730222694,264067.26541295764
1-Butene,382.0348,454.0962392143785,2109725.080863302,,0.002751246388386194,,3182.4144144016664,228987.25548749976
1-Butene,398.3257,411.4410338609931,2816691.9757003505,,0.00134244702758874,,3865.248860091818,182430.38772033312
trans-2-Butene,168.6,736.2667392814849,84.14876034214736,,0.030221494972053238,,1945.7367710520402,491692.91853518796
trans-2-Butene,181.1568,723.5641678501961,324.98940569844837,,0.028454708841160175,,1968.7747376593568,481734.00527859584
trans-2-Butene,193.7137,710.8595235012681,1029.3494791010212,,0.026707859817288532,,1992.5291613273382,471856.2951916065
trans-2-Butene,206.2705,698.110543860545,2778.45400404675,,0.024981768722781468,,2018.3079332268517,461993.88120998483
trans-2-Butene,218.8274,685.2721696622721,6582.497767670749,,0.023277338083493786,,2047.0627780910158,452065.9673000214
trans-2-Butene,231.3842,672.2961152799542,14005.877681995835,,0.02159556560166568,,2079.465937369574,441981.19290840765
trans-2-Butene,243.9411,659.1300247773257,27255.676217902434,,0.019937560843471546,,2115.9910744601243,431641.0642720527
trans-2-Butene,256.4979,645.7162105462128,49220.40635058477,,0.01830456617755981,,2156.995015329396,420941.57472415426
trans-2-Butene,269.0547,631.9898855349827,83459.53604764862,,0.016697983434523958,,2202.800147166007,409772.7368752832
trans-2-Butene,281.6116,617.8767123133615,134154.786311944,,0.015119408420568713,,2253.7809357546516,398016.11829280184
trans-2-Butene,294.1684,603.2893715666837,206039.59319562712,,0.013570676463307063,,2310.46280321335,385540.4626314589
trans-2-Butene,306.7253,588.1226564980373,304324.0464563923,,0.012053923868945533,,2373.6491465627,372195.16689933644
trans-2-Butene,319.2821,572.2462517253529,434630.97470056266,,0.01057167305106347,,2444.606249899618,357800.82615381
trans-2-Butene,331.839,555.4936962134699,602956.768029594,,0.009126954199572067,,2525.3650517014844,342135.1365679874
trans-2-Butene,344.3958,537.6446908782531,815669.9839513946,,0.007723485931129733,,2619.266185813311,324910.7425162309
trans-2-Butene,356.9526,518.3949519449119,1079563.9583773585,,0.00636595655779479,,2732.0475103580397,305738.0003266396
trans-2-Butene,369.5095,497.30053764277187,1401990.338942585,,0.0050604895278802756,,2874.275300223869,284056.9716830673
trans-2-Butene,382.0663,473.66305857917104,1791128.0094920222,,0.00381547890210011,,3067.641694803178,258999.11472397426
trans-2-Butene,394.6232,446.2522162717904,2256514.4613166754,,0.002643271739880998,,3365.126924544449,229060.01698296453
trans-2-Butene,407.18,412.44304977606834,2810190.81876701,,0.0015642151133295524,,3942.463336134691,191114.36872207338
R142b,143.72,1448.8572749872226,4.301689511411412,0.00391623305876336,0.03334604633616647,0.13891183039916677,1094.5812602061408,286580.0483142739
R142b,156.6688,1420.8722949050432,30.764077682633996,0.00243267101768046,0.031353804460685024,0.1348072691183815,1096.7383544027082,279301.50608358847
R142b,169.6176,1393.4511244790428,156.26772199125668,0.0016575053808302578,0.029385535789467034,0.13039195430395087,1102.8758761290476,272324.3397448599
R142b,182.5664,1366.371205998921,609.2159589507231,0.0012077149582174465,0.027442219244857135,0.12573016752388913,1112.4030417450779,265574.7079696326
R142b,195.5152,1339.440395946931,1928.4703818471019,0.0009239889801750414,0.025524931393019243,0.1208809424743524,1124.9153071579287,258977.3828804178
R142b,208.464,1312.4852257902037,5169.039031880156,0.0007324756200406303,0.023634862634237988,0.11589929161987811,1140.1180578336164,252453.09138251503
R142b,221.4128,1285.3420221173783,12111.74745100621,0.0005959523270704992,0.0217733372856911,0.11083621615619718,1157.7991532606757,245918.29577030003
R142b,234.3616,1257.8495528996154,25427.804164874844,0.0004943058147681334,0.019941838823154676,0.10575913926585162,1177.8261487341922,239286.47878904245
R142b,247.3104,1229.8422087227991,48765.19434575808,0.0004159825711895186,0.018142042083762532,0.10069356239063065,1200.1565686706901,232469.5381300781
R142b,260.2592,1201.1428523064797,86749.85201886261,0.0003539674188954773,0.01637585505486789,0.09567250434345212,1224.8576245596464,225378.00774505633
R142b,273.208,1171.5544163710467,144917.10401981414,0.00030377911101012195,0.014645474176579432,0.09072953786485968,1252.1374244729377,217919.38922048826
R142b,286.1568,1140.8490617803036,229601.25418476044,0.00026241962846029076,0.012953459219331205,0.08589238541901517,1282.3952062375872,209994.3999344373
R142b,299.1056,1108.7530937534716,347813.8217057374,0.00022779615662976536,0.011302837436645313,0.08118500298928866,1316.3063372467493,201491.03725263377
R142b,312.0544,1074.9245566842394,507137.9844738274,0.0001983882221929456,0.009697253200804112,0.07662794788605623,1354.9742473784452,192275.89034199927
R142b,325.0032,1038.917713602481,715663.0959737006,0.00017304801938656356,0.008141191653520041,0.07223811681661758,1400.219633657431,182180.99368522438
R142b,337.952,1000.1224246228819,981983.5915745678,0.0001508750498187489,0.0066403299511995665,0.0680282817674937,1455.1766707708698,170982.16970192402
R142b,350.9008,957.6507742025816,1315297.5759556696,0.00013113059809951317,0.0052021253534186,0.06400682875197528,1525.6603444806906,158359.34217081213
R142b,363.8496,910.0977693011969,1725675.6747626371,0.00011316685257674809,0.003836888610947694,0.06017893222172758,1623.8027387554143,143814.13794014725
R142b,376.7984,854.9423284774974,2224671.960744692,9.633769066608027e-05,0.0025600015073897115,0.05655620392814476,1780.0985583522422,126468.3014791917
R142b,389.7472,786.5856244628578,2826780.695690971,7.978600962806259e-05,0.001397496008052017,0.053228493371022714,2101.27180589013,104425.80964005901
n-Heptane,183.55,775.2704011587698,0.20564081624226138,0.003771245468296343,0.0315286117914081,0.156830896547241,1963.2288041621407,440439.12637911434
n-Heptane,200.9508,760.4322506793224,2.4287351378531206,0.0020086937478863273,0.029689995196385405,0.15184255947384662,1983.7828889285859,427818.32225592993
n-Heptane,218.3515,745.84339565081,18.246441093112242,0.001289409608197152,0.02786674501184709,0.14663221801937293,2011.7655718584117,415800.8045005439
n-Heptane,235.7523,731.4010016785364,97.03573327545882,0.0009134342137742921,0.026059898274365882,0.14129530461766585,2047.8929312304954,404267.16452045436
n-Heptane,253.1531,717.0153139310887,394.2936790767009,0.0006879037602497709,0.024270601950413667,0.13590629881708224,2092.2043527346286,393105.1043472637
n-Heptane,270.5538,702.6041656592739,1294.7717414940525,0.000539985235790618,0.022500131626717407,0.13052310038028625,2144.237569753455,382198.85076620826
n-Heptane,287.9546,688.0886904839223,3583.804051520882,0.0004366416527009286,0.020749914760420242,0.1251971841182628,2203.2273081380526,371422.8558918872
n-Heptane,305.3554,673.3896198860493,8635.53362150893,0.00036093385031868365,0.019021559988118695,0.1199665493855289,2268.2858344495644,360640.23803873465
n-Heptane,322.7562,658.4236706009291,18575.623407722658,0.00030337168982867696,0.017316894632246352,0.11484719787433392,2338.549875810889,349704.38244299084
n-Heptane,340.1569,643.0995313005188,36384.68634332497,0.0002582671711261966,0.015638013528162596,0.10986107222565714,2413.2949615188095,338461.02195024065
n-Heptane,357.5577,627.3128562098133,65929.69423179081,0.00022202409271091794,0.013987343858665659,0.10502194517725201,2492.0283618986014,326748.33274075884
n-Heptane,374.9585,610.939422705625,111932.15861472968,0.00019226700815344415,0.012367733251906508,0.10033781381549878,2574.579383487069,314393.3760905722
n-Heptane,392.3592,593.8250904781543,179896.4131040118,0.00016736708384759377,0.010782572795832722,0.09581107046412708,2661.215777639128,301203.6980817241
n-Heptane,409.76,575.7701332013631,276027.8634751354,0.00014616900664790803,0.009235974518532841,0.09143799256644454,2752.835841016241,286952.4882153143
n-Heptane,427.1608,556.5032287306195,407172.8019433405,0.000127825181590635,0.007733037910891279,0.08720753094867832,2851.3371985021963,271353.89049294754
n-Heptane,444.5615,535.6351209436688,580813.2887800209,0.00011168876689367937,0.006280270788704129,0.0830991762328201,2960.4032512462522,254020.6212548104
n-Heptane,461.9623,512.5684568879627,805159.3050577876,9.72374612980536e-05,0.004886298580104189,0.0790795631747402,3087.379322179102,234385.0609385404
n-Heptane,479.3631,486.30037121220914,1089407.49511938,8.400627607110499e-05,0.0035631698621934422,0.0750978679956654,3248.494995227377,211534.0273540949
n-Heptane,496.7638,454.90970099663554,1444307.402028361,7.149620273633306e-05,0.0023290856390804,0.07108528311038012,3487.277780015562,183801.83718898287
n-Heptane,514.1646,413.7991246697968,1883334.1384741673,5.894537285538631e-05,0.0012154020643734933,0.06702313518604451,3972.5598653104157,147486.83500805387
Methane,91.6941,450.1433324619174,13282.66366135897,0.00019922216071266105,0.01686424956672112,0.21000066579684698,3371.2234689546103,542844.0110117812
Methane,96.3963,443.8152224129571,23254.2835221941,0.00017229353407048322,0.015930939911904324,0.20423032438888386,3390.604735644988,535983.5640087577
Methane,101.0985,437.3674373411034,38495.64296285317,0.00015110225786354388,0.014999379197563263,0.19815688175252724,3414.2907006233227,528758.4825331812
Methane,105.8007,430.78436692389204,60741.75267942623,0.00013403561891697248,0.01407125228699651,0.19185869813669287,3441.658374686119,521099.130405078
Methane,110.5029,424.0491323995439,91961.2455650898,0.00012001220610823888,0.013148134917805619,0.1853982334669075,3472.756545337603,512935.7878979099
Methane,115.2051,417.14294366466663,134325.58709584354,0.00010828428797926077,0.012231511950722926,0.17882510889616895,3508.0750470560106,504196.20477979776
Methane,119.9073,410.0444228382904,190176.462742786,9.831977519170674e-05,0.011322797054081452,0.1721784251290758,3548.4420461886334,494803.55791786907
Methane,124.6095,402.7288106140247,261994.6130711621,8.972991191298468e-05,0.01042335436303764,0.1654885045112566,3595.003936855504,484674.38259834505
Methane,129.3117,395.166966449198,352372.462916965,8.22238217105365e-05,0.009534522881043216,0.15877817514913117,3649.2688547675875,473716.1581540629
Methane,134.0139,387.324049040822,463992.0960722924,7.557917323361127e-05,0.008657644740464349,0.15206367904309712,3713.2132645046645,461824.2257074654
Methane,138.716,379.15771383299267,599609.576977096,6.962273312046914e-05,0.007794098989271227,0.14535525811940203,3789.468814450847,448877.6216723497
Methane,143.4182,370.61557368168593,762046.368683177,6.421710426465961e-05,0.006945343465487102,0.1386574491721679,3881.6311566363242,434733.20665273885
Methane,148.1204,361.6315018458122,954188.6781852467,5.925138480625967e-05,0.006112968833366816,0.1319690988864907,3994.7761374959427,419217.0841377885
Methane,152.8226,352.12003325597016,1178996.046590006,5.463429080154471e-05,0.005298771528980331,0.12528309215491054,4136.359091219757,402111.565811094
Methane,157.5248,341.96745146424576,1439521.56406623,5.028869974803558e-05,0.004504857351841014,0.11858577478234356,4317.879238171042,383134.4513005613
Methane,162.227,331.0166623163109,1738948.1211217565,4.6146693108721074e-05,0.0037337973819018947,0.11185607843186261,4558.206953356963,361904.1684885082
Methane,166.9292,319.0393936501635,2080649.011423344,4.21440068406466e-05,0.002988879420228829,0.10506460398752197,4890.90136513398,337876.7378511793
Methane,171.6314,305.6799244601768,2468289.292700439,3.821219955722153e-05,0.0022745499819978956,0.09817430344623504,5382.4055129598555,310220.6171269568
Methane,176.3336,290.32629566965943,2906003.821965102,3.426493185099755e-05,0.001597286274201249,0.09115162760817035,6185.997543288084,277534.1763912447
Methane,181.0358,271.753744308332,3398746.7172794356,3.0165445578552933e-05,0.0009676360105987988,0.0840405091290751,7755.660765931452,237067.36966965784
n-Hexane,178.83,757.627889955684,1.375563395960057,0.0020405678106436742,0.030994221705952257,0.1660580028623822,1967.5965186170167,446890.73500658193
n-Hexane,194.8089,744.0991759289308,11.207750932726478,0.0013091501111947585,0.02917193073565698,0.15863589450628332,1982.0844151346685,435371.1526315195
n-Hexane,210.7878,730.6006493154883,63.473448527246845,0.000934768905588527,0.027368314929199916,0.15163801058295864,2005.3052489459092,424204.14484798
n-Hexane,226.7667,717.0711234659533,271.0753954491349,0.0007101758637096574,0.02558424907977061,0.1450396172828351,2037.2596034709427,413335.42892468954
n-Hexane,242.7456,703.4542082495387,926.5279605121254,0.0005618199321866879,0.0238207008104461,0.13881950411969124,2077.6209530185088,402697.90429408953
n-Hexane,258.7245,689.6946757278029,2649.881559478968,0.00045724159120382737,0.022078746602963745,0.13295834083230335,2125.777851705518,392203.84583902266
n-Hexane,274.7034,675.7357377865578,6560.597555902873,0.00037997230114062005,0.020359591799591695,0.1274377803900987,2180.9343193785694,381744.083704268
n-Hexane,290.6823,661.516639567973,14436.194497710763,0.0003207977810141129,0.018664595903238143,0.12226599546384422,2242.2323679626543,371192.50992140884
n-Hexane,306.6612,646.9701460030327,28823.903497328844,0.00027417355154987766,0.01699530507338152,0.11739670925943867,2308.868990323687,360412.34782708384
n-Hexane,322.6401,632.0195221634484,53088.145100436435,0.000236569774030206,0.015353494600600502,0.11281942782673612,2380.1974857252685,349260.66988950607
n-Hexane,338.6189,616.5745246099784,91396.25705345967,0.00020563503236920196,0.013741225553387255,0.1085184604415262,2455.8178868651457,337589.0456805839
n-Hexane,354.5978,600.5257155342078,148659.56127131602,0.0001797426355933537,0.012160922119669577,0.10447705710146243,2535.67242924358,325239.6074099442
n-Hexane,370.5767,583.7360035270859,230453.87180061374,0.00015772957581338765,0.010615480169073141,0.10067756640849995,2620.1738968649515,312036.3741373683
n-Hexane,386.5556,566.0275131403959,342944.39661445894,0.00013873848620868064,0.009108424785491016,0.0971010832709462,2710.416061769046,297771.2916490573
n-Hexane,402.5345,547.1602224305154,492838.701479072,0.00012211713602794993,0.007644148333501032,0.09372688905047756,2808.5711610973426,282184.38428279746
n-Hexane,418.5134,526.7946113303121,687396.3460694947,0.00010735026962994498,0.006228289002664127,0.09053161212376364,2918.7655465606867,264928.93057028716
n-Hexane,434.4923,504.41730994118757,934528.5492461681,9.400615443284293e-05,0.004868373628111818,0.0874875515390952,3049.099456528235,245466.33377061444
n-Hexane,450.4712,479.1768263056836,1242978.6250364003,8.168321418832461e-05,0.003575010545304798,0.08456043160075832,3216.2410446399117,222900.03788048017
n-Hexane,466.4501,449.50880747100706,1622652.8318924797,6.994811025889402e-05,0.0023644039242882286,0.08171559309696029,3460.7887576433104,195784.20160820486
