canonical_smiles,T_K,value,source
CCCCn1cc[n+](C)c1.N#C[N-]C#N,303.2,0.04587,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,308.43,0.04556,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,313.45,0.04499,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,318.82,0.04511,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,323.3,0.0445,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,328.55,0.04412,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,333.18,0.04399,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,338.48,0.04353,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,343.34,0.04348,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,348.72,0.04316,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,356.49,0.04272,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,282.54,0.04651,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,288.36,0.0464,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,292.97,0.04624,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,298.69,0.04588,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,318.59,0.04481,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,323.24,0.04447,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,333.09,0.04398,thermoml
CCn1cc[n+](C)c1.N#C[N-]C#N,338.21,0.05731,thermoml
CCn1cc[n+](C)c1.N#C[N-]C#N,348.34,0.05703,thermoml
CCn1cc[n+](C)c1.N#C[N-]C#N,356.46,0.05562,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,288.31,0.04637,thermoml
C[n+]1ccn(CCCCCCO)c1.[Cl-],313.15,0.04665,thermoml
C[n+]1ccn(CCCCCCO)c1.[Cl-],318.15,0.04535,thermoml
C[n+]1ccn(CCCCCCO)c1.[Cl-],323.15,0.04395,thermoml
CC[n+]1ccn(CCCCCCO)c1.[Cl-],298.15,0.04232,thermoml
CC[n+]1ccn(CCCCCCO)c1.[Cl-],303.15,0.0413,thermoml
CC[n+]1ccn(CCCCCCO)c1.[Cl-],308.15,0.03995,thermoml
CC[n+]1ccn(CCCCCCO)c1.[Cl-],313.15,0.03875,thermoml
CC[n+]1ccn(CCCCCCO)c1.[Cl-],318.15,0.0374,thermoml
Cl.OCCCCCCn1ccnc1,303.15,0.05005,thermoml
Cl.OCCCCCCn1ccnc1,308.15,0.04885,thermoml
Cl.OCCCCCCn1ccnc1,313.15,0.04775,thermoml
Cl.OCCCCCCn1ccnc1,318.15,0.0464,thermoml
Cl.OCCCCCCn1ccnc1,323.15,0.04495,thermoml
C[n+]1ccn(CCCCCCO)c1.[Cl-],298.15,0.04995,thermoml
C[n+]1ccn(CCCCCCO)c1.[Cl-],303.15,0.04875,thermoml
C[n+]1ccn(CCCCCCO)c1.[Cl-],308.15,0.04775,thermoml
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.0306,thermoml
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.0303,thermoml
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,0.0301,thermoml
Cl.OCCCCCCn1ccnc1,298.15,0.05125,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,343.65,0.04322,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,348.78,0.04348,thermoml
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,0.0325,thermoml
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,0.0322,thermoml
CCC(C)CO,298.15,0.02361,thermoml
CCC(C)CO,303.15,0.02314,thermoml
CCC(C)CO,308.15,0.02269,thermoml
CCC(C)CO,313.15,0.0223,thermoml
CCC(C)CO,318.15,0.02186,thermoml
CCC(C)CO,323.15,0.02144,thermoml
CCC(C)(C)O,293.15,0.02404,thermoml
CCC(C)(C)O,298.15,0.02361,thermoml
CCCCCCCCCCCC,293.15,0.02407,thermoml
CCCCCCCCCCCCC,293.15,0.02479,thermoml
CCCCCCCCCCCCC,303.15,0.02408,thermoml
C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,293.15,0.03186,thermoml
C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,303.15,0.03109,thermoml
CCC(C)CO,293.15,0.02409,thermoml
O,300.0,0.0716,thermoml
O,301.2,0.0714,thermoml
O,304.3,0.0707,thermoml
O,312.4,0.0694,thermoml
O,321.3,0.0681,thermoml
CC[n+]1ccn(CCCCCCO)c1.[Cl-],323.15,0.03625,thermoml
CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],298.15,0.03205,thermoml
CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],303.15,0.0308,thermoml
CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],308.15,0.02965,thermoml
CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],313.15,0.02835,thermoml
CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],318.15,0.0273,thermoml
CCCC[n+]1ccn(CCCCCCO)c1.[Cl-],323.15,0.0259,thermoml
O,296.8,0.0711,thermoml
CCOP(C)(=O)SCCN(C(C)C)C(C)C,323.15,0.0283,thermoml
CCN(CC)CCSP(C)(=O)OCC(C)C,273.15,0.0295,thermoml
CCN(CC)CCSP(C)(=O)OCC(C)C,283.15,0.0278,thermoml
CCN(CC)CCSP(C)(=O)OCC(C)C,298.15,0.0272,thermoml
CCN(CC)CCSP(C)(=O)OCC(C)C,308.15,0.0254,thermoml
CCN(CC)CCSP(C)(=O)OCC(C)C,323.15,0.0244,thermoml
CN(CCO)CCO,303.15,0.03826,thermoml
CCOP(C)(=O)SCCN(C(C)C)C(C)C,273.15,0.0323,thermoml
CCOP(C)(=O)SCCN(C(C)C)C(C)C,283.15,0.0316,thermoml
CCOP(C)(=O)SCCN(C(C)C)C(C)C,298.15,0.0302,thermoml
CCOP(C)(=O)SCCN(C(C)C)C(C)C,308.15,0.029,thermoml
CC(C)CCO,313.15,0.02296,thermoml
CC(C)CCO,323.15,0.02217,thermoml
CCC(C)(C)O,303.15,0.02314,thermoml
CCC(C)(C)O,308.15,0.02269,thermoml
CCC(C)(C)O,313.15,0.0223,thermoml
CCC(C)(C)O,318.15,0.02186,thermoml
CCC(C)(C)O,323.15,0.02144,thermoml
CC(C)CCO,293.15,0.0245,thermoml
CC(C)CCO,303.15,0.0238,thermoml
NCCO.O=CO,348.15,0.0667,thermoml
NCCO.O=CO,353.15,0.0663,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,297.04,0.04709,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,343.15,0.03833,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,353.15,0.03652,thermoml
NCCO.O=CO,308.15,0.0696,thermoml
NCCO.O=CO,313.15,0.0692,thermoml
NCCO.O=CO,318.15,0.0688,thermoml
NCCO.O=CO,323.15,0.0685,thermoml
NCCO.O=CO,328.15,0.0681,thermoml
NCCO.O=CO,333.15,0.0678,thermoml
NCCO.O=CO,338.15,0.0674,thermoml
NCCO.O=CO,343.15,0.067,thermoml
CC(=O)OCc1ccccc1,313.15,0.0343,thermoml
CC(=O)OCc1ccccc1,323.15,0.0332,thermoml
NCCO.O=CO,298.15,0.0703,thermoml
NCCO.O=CO,303.15,0.0699,thermoml
NCCO,333.15,0.04463,thermoml
CC(=O)OCc1ccccc1,293.15,0.0373,thermoml
CC(=O)OCc1ccccc1,303.15,0.0356,thermoml
CCCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,0.0454,thermoml
CCCn1cc[n+](C)c1.F[B-](F)(F)F,333.15,0.0445,thermoml
CCCn1cc[n+](C)c1.F[B-](F)(F)F,338.15,0.0441,thermoml
CCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,0.0484,thermoml
CCn1cc[n+](C)c1.F[B-](F)(F)F,333.15,0.0476,thermoml
CCCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,0.0467,thermoml
CCCn1cc[n+](C)c1.F[B-](F)(F)F,313.15,0.0461,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,363.15,0.0358,thermoml
CCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,0.0497,thermoml
CCn1cc[n+](C)c1.F[B-](F)(F)F,313.15,0.049,thermoml
CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.0261,thermoml
CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,0.0254,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,293.15,0.05586,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,298.15,0.05542,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,303.15,0.05504,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,308.15,0.05459,thermoml
CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,0.0292,thermoml
CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,0.0288,thermoml
CCCCCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,0.0425,thermoml
CCCCCn1cc[n+](C)c1.F[B-](F)(F)F,313.15,0.0417,thermoml
CCCCCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,0.0409,thermoml
CCCCCn1cc[n+](C)c1.F[B-](F)(F)F,333.15,0.0402,thermoml
NCc1ccccc1,303.15,0.0363,thermoml
NCc1ccccc1,313.15,0.0356,thermoml
NCc1ccccc1,323.15,0.035,thermoml
CC(N)CN,283.15,0.035,thermoml
CC(N)CN,293.15,0.0338,thermoml
CC(N)CN,303.15,0.0327,thermoml
CC(N)CN,313.15,0.0314,thermoml
CC(N)CN,323.15,0.0303,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,328.15,0.04929,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,333.15,0.04926,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,338.15,0.04904,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,343.15,0.04879,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,348.15,0.04861,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,353.15,0.04849,thermoml
NCc1ccccc1,283.15,0.0379,thermoml
NCc1ccccc1,293.15,0.0371,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,353.15,0.05186,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,293.15,0.05106,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,298.15,0.05084,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,303.15,0.05061,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,308.15,0.05025,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,313.15,0.05002,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,318.15,0.04994,thermoml
C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F,323.15,0.0497,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,313.15,0.05429,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,318.15,0.0538,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,323.15,0.05363,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,328.15,0.05323,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,333.15,0.05294,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,338.15,0.05257,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,343.15,0.05235,thermoml
C[n+]1ccn(CCN)c1.F[P-](F)(F)(F)(F)F,348.15,0.05207,thermoml
Cc1ccc(C)o1,343.15,0.0191,thermoml
Cc1ccc(C)o1,353.15,0.01805,thermoml
Cc1ccc(C)o1,358.15,0.0175,thermoml
FC(F)(F)/C=C/Cl,273.15,0.01648,thermoml
CC(=O)O.CCn1ccnc1,298.1,0.0378,thermoml
CC(=O)O.CCn1ccnc1,307.8,0.0367,thermoml
CC(=O)O.CCn1ccnc1,318.5,0.0361,thermoml
CC(=O)O.CCn1ccnc1,328.3,0.035,thermoml
CC(=O)O.CCn1ccnc1,339.9,0.0337,thermoml
CC(=O)O.CCn1ccnc1,344.2,0.0333,thermoml
CC(=O)O.CCN(C)C,328.4,0.0313,thermoml
CC(=O)O.CCN(C)C,338.2,0.0305,thermoml
CC(=O)[O-].CCCC[N+]1(C)CCCC1,298.3,0.0374,thermoml
CC(=O)[O-].CCCC[N+]1(C)CCCC1,307.9,0.0368,thermoml
CC(=O)[O-].CCCC[N+]1(C)CCCC1,318.0,0.0364,thermoml
CC(=O)[O-].CCCC[N+]1(C)CCCC1,328.4,0.0361,thermoml
CC(=O)[O-].CCCC[N+]1(C)CCCC1,338.5,0.0356,thermoml
CC(=O)[O-].CCCC[N+]1(C)CCCC1,343.6,0.0344,thermoml
CC(=O)[O-].CCCCn1cc[n+](C)c1,298.0,0.0364,thermoml
CC(=O)[O-].CCCCn1cc[n+](C)c1,307.8,0.0359,thermoml
CC(=O)[O-].CCCCn1cc[n+](C)c1,318.0,0.0355,thermoml
CC(=O)[O-].CCCCn1cc[n+](C)c1,328.6,0.0351,thermoml
CC(=O)[O-].CCCCn1cc[n+](C)c1,339.0,0.0347,thermoml
CC(=O)O.CCN(C)C,298.2,0.0335,thermoml
CC(=O)O.CCN(C)C,308.1,0.0327,thermoml
CC(=O)O.CCN(C)C,318.0,0.0321,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.0303,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.0298,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.0294,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,0.029,thermoml
CCN1CCCC1=O,293.15,0.0365,thermoml
CCN1CCCC1=O,303.15,0.0352,thermoml
CCN1CCCC1=O,313.15,0.0342,thermoml
NCCO,293.15,0.0497,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,0.0327,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,0.0324,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,0.0322,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,0.0318,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.0316,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,0.031,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.0308,thermoml
CCCCN=C(O)Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,0.0305,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,313.15,0.0522,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,318.15,0.0511,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,323.15,0.0502,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,328.15,0.0497,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,333.15,0.0487,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,338.15,0.0475,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,343.15,0.047,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,348.15,0.0462,thermoml
FC(F)(F)/C=C/Cl,298.15,0.01268,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,298.15,0.0548,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,303.15,0.0538,thermoml
CCCCn1cc[n+](C)c1.N[C@@H](CC(=O)[O-])C(=O)O,308.15,0.0532,thermoml
C=CC(=O)OC,288.15,0.02767,thermoml
C=CC(=O)OC,290.65,0.02735,thermoml
C=CC(=O)OC,293.15,0.02696,thermoml
C=CC(=O)OC,295.65,0.02663,thermoml
C=CC(=O)OC,298.15,0.02626,thermoml
C=CC(=O)OC,300.65,0.02601,thermoml
C=CC(=O)OC,303.15,0.02567,thermoml
C=CC(=O)OC,305.65,0.02534,thermoml
CCOC(=O)OCC,308.15,0.02402,thermoml
C=CC(=O)OC,278.15,0.029,thermoml
C=CC(=O)OC,280.65,0.02862,thermoml
C=CC(=O)OC,283.15,0.02831,thermoml
C=CC(=O)OC,285.65,0.02805,thermoml
COC(=O)OC,308.15,0.02655,thermoml
C=CC(=O)OCC,305.65,0.02422,thermoml
C=CC(=O)OCC,308.15,0.02394,thermoml
C=CC(=O)OCC,310.65,0.0237,thermoml
C=CC(=O)OCC,313.15,0.0234,thermoml
C=CC(=O)OCC,315.65,0.02308,thermoml
C=CC(=O)OCC,318.15,0.0228,thermoml
C=CC(=O)OCC,320.65,0.02249,thermoml
C=CC(=O)OCC,323.15,0.02222,thermoml
C=CC(=O)OCC,285.65,0.02672,thermoml
C=CC(=O)OCC,288.15,0.02638,thermoml
C=CC(=O)OCC,290.65,0.02606,thermoml
C=CC(=O)OCC,293.15,0.02572,thermoml
C=CC(=O)OCC,295.65,0.02548,thermoml
C=CC(=O)OCC,298.15,0.02515,thermoml
C=CC(=O)OCC,300.65,0.02483,thermoml
C=CC(=O)OCC,303.15,0.02455,thermoml
C=CC(=O)OC,328.15,0.02252,thermoml
C=CC(=O)OC,330.65,0.02222,thermoml
C=CC(=O)OC,333.15,0.02194,thermoml
C=CC(=O)OC,335.65,0.02157,thermoml
C=CC(=O)OC,338.15,0.02125,thermoml
C=CC(=O)OCC,278.15,0.02754,thermoml
C=CC(=O)OCC,280.65,0.02729,thermoml
C=CC(=O)OCC,283.15,0.02699,thermoml
C=CC(=O)OC,308.15,0.02509,thermoml
C=CC(=O)OC,310.65,0.02475,thermoml
C=CC(=O)OC,313.15,0.02443,thermoml
C=CC(=O)OC,315.65,0.02411,thermoml
C=CC(=O)OC,318.15,0.02383,thermoml
C=CC(=O)OC,320.65,0.02349,thermoml
C=CC(=O)OC,323.15,0.0232,thermoml
C=CC(=O)OC,325.65,0.02282,thermoml
C=CC(=O)OCCCC,323.15,0.02311,thermoml
C=CC(=O)OCCCC,325.65,0.0229,thermoml
C=CC(=O)OCCCC,328.15,0.02261,thermoml
C=CC(=O)OCCCC,330.65,0.02234,thermoml
C=CC(=O)OCCCC,333.15,0.02205,thermoml
C=CC(=O)OCCCC,335.65,0.02181,thermoml
C=CC(=O)OCCCC,338.15,0.0215,thermoml
C=CC(=O)OCCCC,303.15,0.02536,thermoml
C=CC(=O)OCCCC,305.65,0.02512,thermoml
C=CC(=O)OCCCC,308.15,0.02487,thermoml
C=CC(=O)OCCCC,310.65,0.02455,thermoml
C=CC(=O)OCCCC,313.15,0.02427,thermoml
C=CC(=O)OCCCC,315.65,0.02403,thermoml
C=CC(=O)OCCCC,318.15,0.02373,thermoml
C=CC(=O)OCCCC,320.65,0.02347,thermoml
C=CC(=O)OCCCC,283.15,0.02766,thermoml
C=CC(=O)OCCCC,285.65,0.02736,thermoml
C=CC(=O)OCCCC,288.15,0.02707,thermoml
C=CC(=O)OCCCC,290.65,0.02679,thermoml
C=CC(=O)OCCCC,293.15,0.02653,thermoml
C=CC(=O)OCCCC,295.65,0.02622,thermoml
C=CC(=O)OCCCC,298.15,0.02593,thermoml
C=CC(=O)OCCCC,300.65,0.02566,thermoml
C=CC(=O)OCC,325.65,0.0219,thermoml
C=CC(=O)OCC,328.15,0.0216,thermoml
C=CC(=O)OCC,330.65,0.02131,thermoml
C=CC(=O)OCC,333.15,0.02101,thermoml
C=CC(=O)OCC,335.65,0.02071,thermoml
C=CC(=O)OCC,338.15,0.02042,thermoml
C=CC(=O)OCCCC,278.15,0.02816,thermoml
C=CC(=O)OCCCC,280.65,0.02795,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,333.15,0.0383,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,343.15,0.0378,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])CO,298.15,0.0497,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])CO,303.15,0.0492,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])CO,313.15,0.0484,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])CO,323.15,0.0476,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])CO,333.15,0.0468,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])CO,343.15,0.0461,thermoml
CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,313.15,0.0419,thermoml
CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,323.15,0.0413,thermoml
CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,333.15,0.0406,thermoml
CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,343.15,0.04,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,298.15,0.0401,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,303.15,0.0397,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,313.15,0.0391,thermoml
CCCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,323.15,0.0387,thermoml
CCCCOP(=O)([O-])OCCCC.CCCCn1cc[n+](C)c1,298.15,0.0294,thermoml
CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.03562,thermoml
CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,0.03533,thermoml
CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.03505,thermoml
CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.03483,thermoml
CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.03451,thermoml
CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,298.15,0.0427,thermoml
CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,303.15,0.0423,thermoml
CCn1cc[n+](C)c1.COP(=O)([O-])OC,298.15,0.0443,thermoml
CCCCn1cc[n+](C)c1.COP(=O)([O-])OC,298.15,0.038,thermoml
CCCCn1cc[n+](CC)c1.CCOP(=O)([O-])OCC,298.15,0.0322,thermoml
CCOP(=O)([O-])OCC.CCn1cc[n+](CC)c1,298.15,0.0355,thermoml
CC(F)(F)CC(F)(F)F,302.55,0.01538,thermoml
CC(F)(F)CC(F)(F)F,308.11,0.01466,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,261.89,0.01589,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,267.87,0.01534,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,272.93,0.01486,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,277.82,0.0144,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,282.77,0.01393,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,287.83,0.01347,thermoml
CC(F)(F)CC(F)(F)F,261.8,0.01987,thermoml
CC(F)(F)CC(F)(F)F,268.05,0.01919,thermoml
CC(F)(F)CC(F)(F)F,273.05,0.01856,thermoml
CC(F)(F)CC(F)(F)F,277.76,0.01808,thermoml
CC(F)(F)CC(F)(F)F,282.88,0.01757,thermoml
CC(F)(F)CC(F)(F)F,288.32,0.01705,thermoml
CC(F)(F)CC(F)(F)F,293.51,0.0163,thermoml
CC(F)(F)CC(F)(F)F,297.79,0.01581,thermoml
CC(F)(F)CC(F)(F)F,282.98,0.01742,thermoml
CC(F)(F)CC(F)(F)F,288.35,0.01688,thermoml
CC(F)(F)CC(F)(F)F,297.86,0.01592,thermoml
CC(F)(F)CC(F)(F)F,302.48,0.01541,thermoml
CC(F)(F)CC(F)(F)F,308.31,0.01465,thermoml
CCCCn1cc[n+](C)c1.NCC(=O)[O-],333.15,0.0484,thermoml
CCCCn1cc[n+](C)c1.NCC(=O)[O-],343.15,0.0468,thermoml
CC(F)(F)CC(F)(F)F,261.94,0.01966,thermoml
CC(F)(F)CC(F)(F)F,268.09,0.01901,thermoml
CN(CCO)CCO,333.15,0.03547,thermoml
CC(O)COC(C)COC(C)COC(C)CO,408.15,0.0252,thermoml
CC(O)COC(C)COC(C)COC(C)CO,418.15,0.0244,thermoml
CC(O)COC(C)COC(C)COC(C)CO,428.15,0.0236,thermoml
CC(O)COC(C)COC(C)COC(C)CO,438.15,0.0227,thermoml
CC(O)COC(C)COC(C)COC(C)CO,448.15,0.0219,thermoml
CC(O)COC(C)COC(C)COC(C)CO,458.15,0.0211,thermoml
CC(O)COC(C)COC(C)COC(C)CO,468.15,0.0202,thermoml
CC(O)COC(C)COC(C)COC(C)CO,298.15,0.0343,thermoml
CC(O)COC(C)COC(C)COC(C)CO,308.15,0.0334,thermoml
CC(O)COC(C)COC(C)COC(C)CO,318.15,0.0326,thermoml
CC(O)COC(C)COC(C)COC(C)CO,328.15,0.0318,thermoml
CC(O)COC(C)COC(C)COC(C)CO,348.15,0.0302,thermoml
CC(O)COC(C)COC(C)COC(C)CO,368.15,0.0285,thermoml
CC(O)COC(C)COC(C)COC(C)CO,378.15,0.0277,thermoml
CC(O)COC(C)COC(C)COC(C)CO,398.15,0.0261,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,292.56,0.01304,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,297.67,0.01254,thermoml
COC(F)(F)C(F)(F)C(F)(F)F,261.81,0.01599,thermoml
